ContentsCode_kode,år_kode,geografi_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,geografi_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,9,30106,0,3,0,ok-sos001,2021,Ullern,Begge kjønn,40-49,Antall mottakere av AAP,119
EliminatedValue,9,30106,0,4,0,ok-sos001,2021,Ullern,Begge kjønn,50-59,Antall mottakere av AAP,142
EliminatedValue,9,30106,0,5,0,ok-sos001,2021,Ullern,Begge kjønn,60+,Antall mottakere av AAP,66
EliminatedValue,9,30106,1,0,0,ok-sos001,2021,Ullern,Menn,Alder i alt,Antall mottakere av AAP,222
EliminatedValue,9,30106,1,1,0,ok-sos001,2021,Ullern,Menn,Under 30,Antall mottakere av AAP,33
EliminatedValue,9,30106,1,2,0,ok-sos001,2021,Ullern,Menn,30-39,Antall mottakere av AAP,51
EliminatedValue,9,30106,1,3,0,ok-sos001,2021,Ullern,Menn,40-49,Antall mottakere av AAP,39
EliminatedValue,9,30106,1,4,0,ok-sos001,2021,Ullern,Menn,50-59,Antall mottakere av AAP,63
EliminatedValue,9,30106,1,5,0,ok-sos001,2021,Ullern,Menn,60+,Antall mottakere av AAP,36
EliminatedValue,9,30106,2,0,0,ok-sos001,2021,Ullern,Kvinner,Alder i alt,Antall mottakere av AAP,302
EliminatedValue,9,30106,2,1,0,ok-sos001,2021,Ullern,Kvinner,Under 30,Antall mottakere av AAP,40
EliminatedValue,9,30106,2,2,0,ok-sos001,2021,Ullern,Kvinner,30-39,Antall mottakere av AAP,73
EliminatedValue,9,30106,2,3,0,ok-sos001,2021,Ullern,Kvinner,40-49,Antall mottakere av AAP,80
EliminatedValue,9,30106,2,4,0,ok-sos001,2021,Ullern,Kvinner,50-59,Antall mottakere av AAP,79
EliminatedValue,9,30106,2,5,0,ok-sos001,2021,Ullern,Kvinner,60+,Antall mottakere av AAP,30
EliminatedValue,9,30107,0,0,0,ok-sos001,2021,Vestre Aker,Begge kjønn,Alder i alt,Antall mottakere av AAP,740
EliminatedValue,9,30107,0,1,0,ok-sos001,2021,Vestre Aker,Begge kjønn,Under 30,Antall mottakere av AAP,126
EliminatedValue,9,30107,0,2,0,ok-sos001,2021,Vestre Aker,Begge kjønn,30-39,Antall mottakere av AAP,145
EliminatedValue,9,30107,0,3,0,ok-sos001,2021,Vestre Aker,Begge kjønn,40-49,Antall mottakere av AAP,169
EliminatedValue,9,30107,0,4,0,ok-sos001,2021,Vestre Aker,Begge kjønn,50-59,Antall mottakere av AAP,208
EliminatedValue,9,30107,0,5,0,ok-sos001,2021,Vestre Aker,Begge kjønn,60+,Antall mottakere av AAP,92
EliminatedValue,9,30107,1,0,0,ok-sos001,2021,Vestre Aker,Menn,Alder i alt,Antall mottakere av AAP,283
EliminatedValue,9,30107,1,1,0,ok-sos001,2021,Vestre Aker,Menn,Under 30,Antall mottakere av AAP,59
EliminatedValue,9,30107,1,2,0,ok-sos001,2021,Vestre Aker,Menn,30-39,Antall mottakere av AAP,58
EliminatedValue,9,30107,1,3,0,ok-sos001,2021,Vestre Aker,Menn,40-49,Antall mottakere av AAP,54
EliminatedValue,9,30107,1,4,0,ok-sos001,2021,Vestre Aker,Menn,50-59,Antall mottakere av AAP,76
EliminatedValue,9,30107,1,5,0,ok-sos001,2021,Vestre Aker,Menn,60+,Antall mottakere av AAP,36
EliminatedValue,9,30107,2,0,0,ok-sos001,2021,Vestre Aker,Kvinner,Alder i alt,Antall mottakere av AAP,457
EliminatedValue,9,30107,2,1,0,ok-sos001,2021,Vestre Aker,Kvinner,Under 30,Antall mottakere av AAP,67
EliminatedValue,9,30107,2,2,0,ok-sos001,2021,Vestre Aker,Kvinner,30-39,Antall mottakere av AAP,87
EliminatedValue,9,30107,2,3,0,ok-sos001,2021,Vestre Aker,Kvinner,40-49,Antall mottakere av AAP,115
EliminatedValue,9,30107,2,4,0,ok-sos001,2021,Vestre Aker,Kvinner,50-59,Antall mottakere av AAP,132
EliminatedValue,9,30107,2,5,0,ok-sos001,2021,Vestre Aker,Kvinner,60+,Antall mottakere av AAP,56
EliminatedValue,9,30108,0,0,0,ok-sos001,2021,Nordre Aker,Begge kjønn,Alder i alt,Antall mottakere av AAP,862
EliminatedValue,9,30108,0,1,0,ok-sos001,2021,Nordre Aker,Begge kjønn,Under 30,Antall mottakere av AAP,199
EliminatedValue,9,30108,0,2,0,ok-sos001,2021,Nordre Aker,Begge kjønn,30-39,Antall mottakere av AAP,201
EliminatedValue,9,30108,0,3,0,ok-sos001,2021,Nordre Aker,Begge kjønn,40-49,Antall mottakere av AAP,191
EliminatedValue,9,30108,0,4,0,ok-sos001,2021,Nordre Aker,Begge kjønn,50-59,Antall mottakere av AAP,180
EliminatedValue,9,30108,0,5,0,ok-sos001,2021,Nordre Aker,Begge kjønn,60+,Antall mottakere av AAP,91
EliminatedValue,9,30108,1,0,0,ok-sos001,2021,Nordre Aker,Menn,Alder i alt,Antall mottakere av AAP,340
EliminatedValue,9,30108,1,1,0,ok-sos001,2021,Nordre Aker,Menn,Under 30,Antall mottakere av AAP,83
EliminatedValue,9,30108,1,2,0,ok-sos001,2021,Nordre Aker,Menn,30-39,Antall mottakere av AAP,77
EliminatedValue,9,30108,1,3,0,ok-sos001,2021,Nordre Aker,Menn,40-49,Antall mottakere av AAP,66
EliminatedValue,9,30108,1,4,0,ok-sos001,2021,Nordre Aker,Menn,50-59,Antall mottakere av AAP,71
EliminatedValue,9,30108,1,5,0,ok-sos001,2021,Nordre Aker,Menn,60+,Antall mottakere av AAP,43
EliminatedValue,9,30108,2,0,0,ok-sos001,2021,Nordre Aker,Kvinner,Alder i alt,Antall mottakere av AAP,522
EliminatedValue,9,30108,2,1,0,ok-sos001,2021,Nordre Aker,Kvinner,Under 30,Antall mottakere av AAP,116
EliminatedValue,9,30108,2,2,0,ok-sos001,2021,Nordre Aker,Kvinner,30-39,Antall mottakere av AAP,124
EliminatedValue,9,30108,2,3,0,ok-sos001,2021,Nordre Aker,Kvinner,40-49,Antall mottakere av AAP,125
EliminatedValue,9,30108,2,4,0,ok-sos001,2021,Nordre Aker,Kvinner,50-59,Antall mottakere av AAP,109
EliminatedValue,9,30108,2,5,0,ok-sos001,2021,Nordre Aker,Kvinner,60+,Antall mottakere av AAP,48
EliminatedValue,9,30109,0,0,0,ok-sos001,2021,Bjerke,Begge kjønn,Alder i alt,Antall mottakere av AAP,852
EliminatedValue,9,30109,0,1,0,ok-sos001,2021,Bjerke,Begge kjønn,Under 30,Antall mottakere av AAP,110
EliminatedValue,9,30109,0,2,0,ok-sos001,2021,Bjerke,Begge kjønn,30-39,Antall mottakere av AAP,205
EliminatedValue,9,30109,0,3,0,ok-sos001,2021,Bjerke,Begge kjønn,40-49,Antall mottakere av AAP,244
EliminatedValue,9,30109,0,4,0,ok-sos001,2021,Bjerke,Begge kjønn,50-59,Antall mottakere av AAP,217
EliminatedValue,9,30109,0,5,0,ok-sos001,2021,Bjerke,Begge kjønn,60+,Antall mottakere av AAP,76
EliminatedValue,9,30109,1,0,0,ok-sos001,2021,Bjerke,Menn,Alder i alt,Antall mottakere av AAP,391
EliminatedValue,9,30109,1,1,0,ok-sos001,2021,Bjerke,Menn,Under 30,Antall mottakere av AAP,55
EliminatedValue,9,30109,1,2,0,ok-sos001,2021,Bjerke,Menn,30-39,Antall mottakere av AAP,92
EliminatedValue,9,30109,1,3,0,ok-sos001,2021,Bjerke,Menn,40-49,Antall mottakere av AAP,95
EliminatedValue,9,30109,1,4,0,ok-sos001,2021,Bjerke,Menn,50-59,Antall mottakere av AAP,103
EliminatedValue,9,30109,1,5,0,ok-sos001,2021,Bjerke,Menn,60+,Antall mottakere av AAP,46
EliminatedValue,9,30109,2,0,0,ok-sos001,2021,Bjerke,Kvinner,Alder i alt,Antall mottakere av AAP,461
EliminatedValue,9,30109,2,1,0,ok-sos001,2021,Bjerke,Kvinner,Under 30,Antall mottakere av AAP,55
EliminatedValue,9,30109,2,2,0,ok-sos001,2021,Bjerke,Kvinner,30-39,Antall mottakere av AAP,113
EliminatedValue,9,30109,2,3,0,ok-sos001,2021,Bjerke,Kvinner,40-49,Antall mottakere av AAP,149
EliminatedValue,9,30109,2,4,0,ok-sos001,2021,Bjerke,Kvinner,50-59,Antall mottakere av AAP,114
EliminatedValue,9,30109,2,5,0,ok-sos001,2021,Bjerke,Kvinner,60+,Antall mottakere av AAP,30
EliminatedValue,9,30110,0,0,0,ok-sos001,2021,Grorud,Begge kjønn,Alder i alt,Antall mottakere av AAP,828
EliminatedValue,9,30110,0,1,0,ok-sos001,2021,Grorud,Begge kjønn,Under 30,Antall mottakere av AAP,115
EliminatedValue,9,30110,0,2,0,ok-sos001,2021,Grorud,Begge kjønn,30-39,Antall mottakere av AAP,191
EliminatedValue,9,30110,0,3,0,ok-sos001,2021,Grorud,Begge kjønn,40-49,Antall mottakere av AAP,222
EliminatedValue,9,30110,0,4,0,ok-sos001,2021,Grorud,Begge kjønn,50-59,Antall mottakere av AAP,216
EliminatedValue,9,30110,0,5,0,ok-sos001,2021,Grorud,Begge kjønn,60+,Antall mottakere av AAP,84
EliminatedValue,9,30110,1,0,0,ok-sos001,2021,Grorud,Menn,Alder i alt,Antall mottakere av AAP,379
EliminatedValue,9,30110,1,1,0,ok-sos001,2021,Grorud,Menn,Under 30,Antall mottakere av AAP,59
EliminatedValue,9,30110,1,2,0,ok-sos001,2021,Grorud,Menn,30-39,Antall mottakere av AAP,77
EliminatedValue,9,30110,1,3,0,ok-sos001,2021,Grorud,Menn,40-49,Antall mottakere av AAP,97
EliminatedValue,9,30110,1,4,0,ok-sos001,2021,Grorud,Menn,50-59,Antall mottakere av AAP,99
EliminatedValue,9,30110,1,5,0,ok-sos001,2021,Grorud,Menn,60+,Antall mottakere av AAP,47
EliminatedValue,9,30110,2,0,0,ok-sos001,2021,Grorud,Kvinner,Alder i alt,Antall mottakere av AAP,449
EliminatedValue,9,30110,2,1,0,ok-sos001,2021,Grorud,Kvinner,Under 30,Antall mottakere av AAP,56
EliminatedValue,9,30110,2,2,0,ok-sos001,2021,Grorud,Kvinner,30-39,Antall mottakere av AAP,114
EliminatedValue,9,30110,2,3,0,ok-sos001,2021,Grorud,Kvinner,40-49,Antall mottakere av AAP,125
EliminatedValue,9,30110,2,4,0,ok-sos001,2021,Grorud,Kvinner,50-59,Antall mottakere av AAP,117
EliminatedValue,9,30110,2,5,0,ok-sos001,2021,Grorud,Kvinner,60+,Antall mottakere av AAP,37
EliminatedValue,9,30111,0,0,0,ok-sos001,2021,Stovner,Begge kjønn,Alder i alt,Antall mottakere av AAP,1105
EliminatedValue,9,30111,0,1,0,ok-sos001,2021,Stovner,Begge kjønn,Under 30,Antall mottakere av AAP,147
EliminatedValue,9,30111,0,2,0,ok-sos001,2021,Stovner,Begge kjønn,30-39,Antall mottakere av AAP,202
EliminatedValue,9,30111,0,3,0,ok-sos001,2021,Stovner,Begge kjønn,40-49,Antall mottakere av AAP,313
EliminatedValue,9,30111,0,4,0,ok-sos001,2021,Stovner,Begge kjønn,50-59,Antall mottakere av AAP,338
EliminatedValue,9,30111,0,5,0,ok-sos001,2021,Stovner,Begge kjønn,60+,Antall mottakere av AAP,105
EliminatedValue,9,30111,1,0,0,ok-sos001,2021,Stovner,Menn,Alder i alt,Antall mottakere av AAP,527
EliminatedValue,9,30111,1,1,0,ok-sos001,2021,Stovner,Menn,Under 30,Antall mottakere av AAP,74
EliminatedValue,9,30111,1,2,0,ok-sos001,2021,Stovner,Menn,30-39,Antall mottakere av AAP,95
EliminatedValue,9,30111,1,3,0,ok-sos001,2021,Stovner,Menn,40-49,Antall mottakere av AAP,137
EliminatedValue,9,30111,1,4,0,ok-sos001,2021,Stovner,Menn,50-59,Antall mottakere av AAP,168
EliminatedValue,9,30111,1,5,0,ok-sos001,2021,Stovner,Menn,60+,Antall mottakere av AAP,53
EliminatedValue,9,30111,2,0,0,ok-sos001,2021,Stovner,Kvinner,Alder i alt,Antall mottakere av AAP,578
EliminatedValue,9,30111,2,1,0,ok-sos001,2021,Stovner,Kvinner,Under 30,Antall mottakere av AAP,73
EliminatedValue,9,30111,2,2,0,ok-sos001,2021,Stovner,Kvinner,30-39,Antall mottakere av AAP,107
EliminatedValue,9,30111,2,3,0,ok-sos001,2021,Stovner,Kvinner,40-49,Antall mottakere av AAP,176
EliminatedValue,9,30111,2,4,0,ok-sos001,2021,Stovner,Kvinner,50-59,Antall mottakere av AAP,170
EliminatedValue,9,30111,2,5,0,ok-sos001,2021,Stovner,Kvinner,60+,Antall mottakere av AAP,52
EliminatedValue,9,30112,0,0,0,ok-sos001,2021,Alna,Begge kjønn,Alder i alt,Antall mottakere av AAP,1684
EliminatedValue,9,30112,0,1,0,ok-sos001,2021,Alna,Begge kjønn,Under 30,Antall mottakere av AAP,230
EliminatedValue,9,30112,0,2,0,ok-sos001,2021,Alna,Begge kjønn,30-39,Antall mottakere av AAP,395
EliminatedValue,9,30112,0,3,0,ok-sos001,2021,Alna,Begge kjønn,40-49,Antall mottakere av AAP,459
EliminatedValue,9,30112,0,4,0,ok-sos001,2021,Alna,Begge kjønn,50-59,Antall mottakere av AAP,438
EliminatedValue,9,30112,0,5,0,ok-sos001,2021,Alna,Begge kjønn,60+,Antall mottakere av AAP,162
EliminatedValue,9,30112,1,0,0,ok-sos001,2021,Alna,Menn,Alder i alt,Antall mottakere av AAP,795
EliminatedValue,9,30112,1,1,0,ok-sos001,2021,Alna,Menn,Under 30,Antall mottakere av AAP,120
EliminatedValue,9,30112,1,2,0,ok-sos001,2021,Alna,Menn,30-39,Antall mottakere av AAP,178
EliminatedValue,9,30112,1,3,0,ok-sos001,2021,Alna,Menn,40-49,Antall mottakere av AAP,210
EliminatedValue,9,30112,1,4,0,ok-sos001,2021,Alna,Menn,50-59,Antall mottakere av AAP,189
EliminatedValue,9,30112,1,5,0,ok-sos001,2021,Alna,Menn,60+,Antall mottakere av AAP,98
EliminatedValue,9,30112,2,0,0,ok-sos001,2021,Alna,Kvinner,Alder i alt,Antall mottakere av AAP,889
EliminatedValue,9,30112,2,1,0,ok-sos001,2021,Alna,Kvinner,Under 30,Antall mottakere av AAP,110
EliminatedValue,9,30112,2,2,0,ok-sos001,2021,Alna,Kvinner,30-39,Antall mottakere av AAP,217
EliminatedValue,9,30112,2,3,0,ok-sos001,2021,Alna,Kvinner,40-49,Antall mottakere av AAP,249
EliminatedValue,9,30112,2,4,0,ok-sos001,2021,Alna,Kvinner,50-59,Antall mottakere av AAP,249
EliminatedValue,9,30112,2,5,0,ok-sos001,2021,Alna,Kvinner,60+,Antall mottakere av AAP,64
EliminatedValue,9,30113,0,0,0,ok-sos001,2021,Østensjø,Begge kjønn,Alder i alt,Antall mottakere av AAP,1038
EliminatedValue,9,30113,0,1,0,ok-sos001,2021,Østensjø,Begge kjønn,Under 30,Antall mottakere av AAP,156
EliminatedValue,9,30113,0,2,0,ok-sos001,2021,Østensjø,Begge kjønn,30-39,Antall mottakere av AAP,208
EliminatedValue,9,30113,0,3,0,ok-sos001,2021,Østensjø,Begge kjønn,40-49,Antall mottakere av AAP,265
EliminatedValue,9,30113,0,4,0,ok-sos001,2021,Østensjø,Begge kjønn,50-59,Antall mottakere av AAP,271
EliminatedValue,9,30113,0,5,0,ok-sos001,2021,Østensjø,Begge kjønn,60+,Antall mottakere av AAP,138
EliminatedValue,9,30113,1,0,0,ok-sos001,2021,Østensjø,Menn,Alder i alt,Antall mottakere av AAP,421
EliminatedValue,9,30113,1,1,0,ok-sos001,2021,Østensjø,Menn,Under 30,Antall mottakere av AAP,68
EliminatedValue,9,30113,1,2,0,ok-sos001,2021,Østensjø,Menn,30-39,Antall mottakere av AAP,76
EliminatedValue,9,30113,1,3,0,ok-sos001,2021,Østensjø,Menn,40-49,Antall mottakere av AAP,91
EliminatedValue,9,30113,1,4,0,ok-sos001,2021,Østensjø,Menn,50-59,Antall mottakere av AAP,106
EliminatedValue,9,30113,1,5,0,ok-sos001,2021,Østensjø,Menn,60+,Antall mottakere av AAP,80
EliminatedValue,9,30113,2,0,0,ok-sos001,2021,Østensjø,Kvinner,Alder i alt,Antall mottakere av AAP,617
EliminatedValue,9,30113,2,1,0,ok-sos001,2021,Østensjø,Kvinner,Under 30,Antall mottakere av AAP,88
EliminatedValue,9,30113,2,2,0,ok-sos001,2021,Østensjø,Kvinner,30-39,Antall mottakere av AAP,132
EliminatedValue,9,30113,2,3,0,ok-sos001,2021,Østensjø,Kvinner,40-49,Antall mottakere av AAP,174
EliminatedValue,9,30113,2,4,0,ok-sos001,2021,Østensjø,Kvinner,50-59,Antall mottakere av AAP,165
EliminatedValue,9,30113,2,5,0,ok-sos001,2021,Østensjø,Kvinner,60+,Antall mottakere av AAP,58
EliminatedValue,9,30114,0,0,0,ok-sos001,2021,Nordstrand,Begge kjønn,Alder i alt,Antall mottakere av AAP,968
EliminatedValue,9,30114,0,1,0,ok-sos001,2021,Nordstrand,Begge kjønn,Under 30,Antall mottakere av AAP,197
EliminatedValue,9,30114,0,2,0,ok-sos001,2021,Nordstrand,Begge kjønn,30-39,Antall mottakere av AAP,192
EliminatedValue,9,30114,0,3,0,ok-sos001,2021,Nordstrand,Begge kjønn,40-49,Antall mottakere av AAP,239
EliminatedValue,9,30114,0,4,0,ok-sos001,2021,Nordstrand,Begge kjønn,50-59,Antall mottakere av AAP,225
EliminatedValue,9,30114,0,5,0,ok-sos001,2021,Nordstrand,Begge kjønn,60+,Antall mottakere av AAP,115
EliminatedValue,9,30114,1,0,0,ok-sos001,2021,Nordstrand,Menn,Alder i alt,Antall mottakere av AAP,403
EliminatedValue,9,30114,1,1,0,ok-sos001,2021,Nordstrand,Menn,Under 30,Antall mottakere av AAP,101
EliminatedValue,9,30114,1,2,0,ok-sos001,2021,Nordstrand,Menn,30-39,Antall mottakere av AAP,81
EliminatedValue,9,30114,1,3,0,ok-sos001,2021,Nordstrand,Menn,40-49,Antall mottakere av AAP,75
EliminatedValue,9,30114,1,4,0,ok-sos001,2021,Nordstrand,Menn,50-59,Antall mottakere av AAP,95
EliminatedValue,9,30114,1,5,0,ok-sos001,2021,Nordstrand,Menn,60+,Antall mottakere av AAP,51
EliminatedValue,9,30114,2,0,0,ok-sos001,2021,Nordstrand,Kvinner,Alder i alt,Antall mottakere av AAP,565
EliminatedValue,9,30114,2,1,0,ok-sos001,2021,Nordstrand,Kvinner,Under 30,Antall mottakere av AAP,96
EliminatedValue,9,30114,2,2,0,ok-sos001,2021,Nordstrand,Kvinner,30-39,Antall mottakere av AAP,111
EliminatedValue,9,30114,2,3,0,ok-sos001,2021,Nordstrand,Kvinner,40-49,Antall mottakere av AAP,164
EliminatedValue,9,30114,2,4,0,ok-sos001,2021,Nordstrand,Kvinner,50-59,Antall mottakere av AAP,130
EliminatedValue,9,30114,2,5,0,ok-sos001,2021,Nordstrand,Kvinner,60+,Antall mottakere av AAP,64
EliminatedValue,9,30115,0,0,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,Alder i alt,Antall mottakere av AAP,1211
EliminatedValue,9,30115,0,1,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,Under 30,Antall mottakere av AAP,148
EliminatedValue,9,30115,0,2,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,30-39,Antall mottakere av AAP,240
EliminatedValue,9,30115,0,3,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,40-49,Antall mottakere av AAP,319
EliminatedValue,9,30115,0,4,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,50-59,Antall mottakere av AAP,341
EliminatedValue,9,30115,0,5,0,ok-sos001,2021,Søndre Nordstrand,Begge kjønn,60+,Antall mottakere av AAP,163
EliminatedValue,9,30115,1,0,0,ok-sos001,2021,Søndre Nordstrand,Menn,Alder i alt,Antall mottakere av AAP,523
EliminatedValue,9,30115,1,1,0,ok-sos001,2021,Søndre Nordstrand,Menn,Under 30,Antall mottakere av AAP,99
EliminatedValue,9,30115,1,2,0,ok-sos001,2021,Søndre Nordstrand,Menn,30-39,Antall mottakere av AAP,85
EliminatedValue,9,30115,1,3,0,ok-sos001,2021,Søndre Nordstrand,Menn,40-49,Antall mottakere av AAP,118
EliminatedValue,9,30115,1,4,0,ok-sos001,2021,Søndre Nordstrand,Menn,50-59,Antall mottakere av AAP,138
EliminatedValue,9,30115,1,5,0,ok-sos001,2021,Søndre Nordstrand,Menn,60+,Antall mottakere av AAP,83
EliminatedValue,9,30115,2,0,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,Alder i alt,Antall mottakere av AAP,688
EliminatedValue,9,30115,2,1,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,Under 30,Antall mottakere av AAP,49
EliminatedValue,9,30115,2,2,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,30-39,Antall mottakere av AAP,155
EliminatedValue,9,30115,2,3,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,40-49,Antall mottakere av AAP,201
EliminatedValue,9,30115,2,4,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,50-59,Antall mottakere av AAP,203
EliminatedValue,9,30115,2,5,0,ok-sos001,2021,Søndre Nordstrand,Kvinner,60+,Antall mottakere av AAP,80
EliminatedValue,9,30116,0,0,0,ok-sos001,2021,Sentrum,Begge kjønn,Alder i alt,Antall mottakere av AAP,29
EliminatedValue,9,30116,0,1,0,ok-sos001,2021,Sentrum,Begge kjønn,Under 30,Antall mottakere av AAP,12
EliminatedValue,9,30116,0,2,0,ok-sos001,2021,Sentrum,Begge kjønn,30-39,Antall mottakere av AAP,13
EliminatedValue,9,30116,0,3,0,ok-sos001,2021,Sentrum,Begge kjønn,40-49,Antall mottakere av AAP,4
EliminatedValue,9,30116,0,4,0,ok-sos001,2021,Sentrum,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,9,30116,0,5,0,ok-sos001,2021,Sentrum,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,9,30116,1,0,0,ok-sos001,2021,Sentrum,Menn,Alder i alt,Antall mottakere av AAP,17
EliminatedValue,9,30116,1,1,0,ok-sos001,2021,Sentrum,Menn,Under 30,Antall mottakere av AAP,4
EliminatedValue,9,30116,1,2,0,ok-sos001,2021,Sentrum,Menn,30-39,Antall mottakere av AAP,9
EliminatedValue,9,30116,1,3,0,ok-sos001,2021,Sentrum,Menn,40-49,Antall mottakere av AAP,4
EliminatedValue,9,30116,1,4,0,ok-sos001,2021,Sentrum,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,9,30116,1,5,0,ok-sos001,2021,Sentrum,Menn,60+,Antall mottakere av AAP,
EliminatedValue,9,30116,2,0,0,ok-sos001,2021,Sentrum,Kvinner,Alder i alt,Antall mottakere av AAP,12
EliminatedValue,9,30116,2,1,0,ok-sos001,2021,Sentrum,Kvinner,Under 30,Antall mottakere av AAP,8
EliminatedValue,9,30116,2,2,0,ok-sos001,2021,Sentrum,Kvinner,30-39,Antall mottakere av AAP,4
EliminatedValue,9,30116,2,3,0,ok-sos001,2021,Sentrum,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,9,30116,2,4,0,ok-sos001,2021,Sentrum,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,9,30116,2,5,0,ok-sos001,2021,Sentrum,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,9,30117,0,0,0,ok-sos001,2021,Marka,Begge kjønn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,9,30117,0,1,0,ok-sos001,2021,Marka,Begge kjønn,Under 30,Antall mottakere av AAP,
EliminatedValue,9,30117,0,2,0,ok-sos001,2021,Marka,Begge kjønn,30-39,Antall mottakere av AAP,
EliminatedValue,9,30117,0,3,0,ok-sos001,2021,Marka,Begge kjønn,40-49,Antall mottakere av AAP,
EliminatedValue,9,30117,0,4,0,ok-sos001,2021,Marka,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,9,30117,0,5,0,ok-sos001,2021,Marka,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,9,30117,1,0,0,ok-sos001,2021,Marka,Menn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,9,30117,1,1,0,ok-sos001,2021,Marka,Menn,Under 30,Antall mottakere av AAP,
EliminatedValue,9,30117,1,2,0,ok-sos001,2021,Marka,Menn,30-39,Antall mottakere av AAP,
EliminatedValue,9,30117,1,3,0,ok-sos001,2021,Marka,Menn,40-49,Antall mottakere av AAP,
EliminatedValue,9,30117,1,4,0,ok-sos001,2021,Marka,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,9,30117,1,5,0,ok-sos001,2021,Marka,Menn,60+,Antall mottakere av AAP,
EliminatedValue,9,30117,2,0,0,ok-sos001,2021,Marka,Kvinner,Alder i alt,Antall mottakere av AAP,
EliminatedValue,9,30117,2,1,0,ok-sos001,2021,Marka,Kvinner,Under 30,Antall mottakere av AAP,
EliminatedValue,9,30117,2,2,0,ok-sos001,2021,Marka,Kvinner,30-39,Antall mottakere av AAP,
EliminatedValue,9,30117,2,3,0,ok-sos001,2021,Marka,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,9,30117,2,4,0,ok-sos001,2021,Marka,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,9,30117,2,5,0,ok-sos001,2021,Marka,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,10,301,0,0,0,ok-sos001,2022,Oslo i alt,Begge kjønn,Alder i alt,Antall mottakere av AAP,16500
EliminatedValue,10,301,0,1,0,ok-sos001,2022,Oslo i alt,Begge kjønn,Under 30,Antall mottakere av AAP,2974
EliminatedValue,10,301,0,2,0,ok-sos001,2022,Oslo i alt,Begge kjønn,30-39,Antall mottakere av AAP,3908
EliminatedValue,10,301,0,3,0,ok-sos001,2022,Oslo i alt,Begge kjønn,40-49,Antall mottakere av AAP,4082
EliminatedValue,10,301,0,4,0,ok-sos001,2022,Oslo i alt,Begge kjønn,50-59,Antall mottakere av AAP,3969
EliminatedValue,10,301,0,5,0,ok-sos001,2022,Oslo i alt,Begge kjønn,60+,Antall mottakere av AAP,1567
EliminatedValue,10,301,1,0,0,ok-sos001,2022,Oslo i alt,Menn,Alder i alt,Antall mottakere av AAP,7221
EliminatedValue,10,301,1,1,0,ok-sos001,2022,Oslo i alt,Menn,Under 30,Antall mottakere av AAP,1290
EliminatedValue,10,301,1,2,0,ok-sos001,2022,Oslo i alt,Menn,30-39,Antall mottakere av AAP,1655
EliminatedValue,10,301,1,3,0,ok-sos001,2022,Oslo i alt,Menn,40-49,Antall mottakere av AAP,1688
EliminatedValue,10,301,1,4,0,ok-sos001,2022,Oslo i alt,Menn,50-59,Antall mottakere av AAP,1781
EliminatedValue,10,301,1,5,0,ok-sos001,2022,Oslo i alt,Menn,60+,Antall mottakere av AAP,807
EliminatedValue,10,301,2,0,0,ok-sos001,2022,Oslo i alt,Kvinner,Alder i alt,Antall mottakere av AAP,9279
EliminatedValue,10,301,2,1,0,ok-sos001,2022,Oslo i alt,Kvinner,Under 30,Antall mottakere av AAP,1684
EliminatedValue,10,301,2,2,0,ok-sos001,2022,Oslo i alt,Kvinner,30-39,Antall mottakere av AAP,2253
EliminatedValue,10,301,2,3,0,ok-sos001,2022,Oslo i alt,Kvinner,40-49,Antall mottakere av AAP,2394
EliminatedValue,10,301,2,4,0,ok-sos001,2022,Oslo i alt,Kvinner,50-59,Antall mottakere av AAP,2188
EliminatedValue,10,301,2,5,0,ok-sos001,2022,Oslo i alt,Kvinner,60+,Antall mottakere av AAP,760
EliminatedValue,10,30101,0,0,0,ok-sos001,2022,Gamle Oslo,Begge kjønn,Alder i alt,Antall mottakere av AAP,1521
