ContentsCode_kode,år_kode,bosted_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,7,12,10,0,BEF005,2024,Bydel Alna,23-24 år,antall,1100
EliminatedValue,7,12,11,0,BEF005,2024,Bydel Alna,25-29 år,antall,3614
EliminatedValue,7,12,12,0,BEF005,2024,Bydel Alna,30-39 år,antall,8721
EliminatedValue,7,12,13,0,BEF005,2024,Bydel Alna,40-49 år,antall,7265
EliminatedValue,7,12,14,0,BEF005,2024,Bydel Alna,50-66 år,antall,9777
EliminatedValue,7,12,15,0,BEF005,2024,Bydel Alna,67-74 år,antall,3137
EliminatedValue,7,12,16,0,BEF005,2024,Bydel Alna,75-79 år,antall,1659
EliminatedValue,7,12,17,0,BEF005,2024,Bydel Alna,80-84 år,antall,977
EliminatedValue,7,12,18,0,BEF005,2024,Bydel Alna,85-89 år,antall,477
EliminatedValue,7,12,19,0,BEF005,2024,Bydel Alna,90-94 år,antall,245
EliminatedValue,7,12,20,0,BEF005,2024,Bydel Alna,95+ år,antall,82
EliminatedValue,7,13,0,0,BEF005,2024,Bydel Østensjø,Alder i alt,antall,51895
EliminatedValue,7,13,1,0,BEF005,2024,Bydel Østensjø,0 år,antall,565
EliminatedValue,7,13,2,0,BEF005,2024,Bydel Østensjø,1-2 år,antall,1186
EliminatedValue,7,13,3,0,BEF005,2024,Bydel Østensjø,3-5 år,antall,1807
EliminatedValue,7,13,4,0,BEF005,2024,Bydel Østensjø,6-9 år,antall,2621
EliminatedValue,7,13,5,0,BEF005,2024,Bydel Østensjø,10-12 år,antall,1980
EliminatedValue,7,13,6,0,BEF005,2024,Bydel Østensjø,13-15 år,antall,2062
EliminatedValue,7,13,7,0,BEF005,2024,Bydel Østensjø,16-17 år,antall,1244
EliminatedValue,7,13,8,0,BEF005,2024,Bydel Østensjø,18-19 år,antall,1112
EliminatedValue,7,13,9,0,BEF005,2024,Bydel Østensjø,20-22 år,antall,1402
EliminatedValue,7,13,10,0,BEF005,2024,Bydel Østensjø,23-24 år,antall,908
EliminatedValue,7,13,11,0,BEF005,2024,Bydel Østensjø,25-29 år,antall,2895
EliminatedValue,7,13,12,0,BEF005,2024,Bydel Østensjø,30-39 år,antall,8266
EliminatedValue,7,13,13,0,BEF005,2024,Bydel Østensjø,40-49 år,antall,7967
EliminatedValue,7,13,14,0,BEF005,2024,Bydel Østensjø,50-66 år,antall,10832
EliminatedValue,7,13,15,0,BEF005,2024,Bydel Østensjø,67-74 år,antall,3051
EliminatedValue,7,13,16,0,BEF005,2024,Bydel Østensjø,75-79 år,antall,1601
EliminatedValue,7,13,17,0,BEF005,2024,Bydel Østensjø,80-84 år,antall,940
EliminatedValue,7,13,18,0,BEF005,2024,Bydel Østensjø,85-89 år,antall,801
EliminatedValue,7,13,19,0,BEF005,2024,Bydel Østensjø,90-94 år,antall,491
EliminatedValue,7,13,20,0,BEF005,2024,Bydel Østensjø,95+ år,antall,164
EliminatedValue,7,14,0,0,BEF005,2024,Bydel Nordstrand,Alder i alt,antall,54027
EliminatedValue,7,14,1,0,BEF005,2024,Bydel Nordstrand,0 år,antall,544
EliminatedValue,7,14,2,0,BEF005,2024,Bydel Nordstrand,1-2 år,antall,1244
EliminatedValue,7,14,3,0,BEF005,2024,Bydel Nordstrand,3-5 år,antall,1855
EliminatedValue,7,14,4,0,BEF005,2024,Bydel Nordstrand,6-9 år,antall,2647
EliminatedValue,7,14,5,0,BEF005,2024,Bydel Nordstrand,10-12 år,antall,2067
EliminatedValue,7,14,6,0,BEF005,2024,Bydel Nordstrand,13-15 år,antall,2123
EliminatedValue,7,14,7,0,BEF005,2024,Bydel Nordstrand,16-17 år,antall,1386
EliminatedValue,7,14,8,0,BEF005,2024,Bydel Nordstrand,18-19 år,antall,1302
EliminatedValue,7,14,9,0,BEF005,2024,Bydel Nordstrand,20-22 år,antall,1650
EliminatedValue,7,14,10,0,BEF005,2024,Bydel Nordstrand,23-24 år,antall,1034
EliminatedValue,7,14,11,0,BEF005,2024,Bydel Nordstrand,25-29 år,antall,3007
EliminatedValue,7,14,12,0,BEF005,2024,Bydel Nordstrand,30-39 år,antall,7467
EliminatedValue,7,14,13,0,BEF005,2024,Bydel Nordstrand,40-49 år,antall,8073
EliminatedValue,7,14,14,0,BEF005,2024,Bydel Nordstrand,50-66 år,antall,11431
EliminatedValue,7,14,15,0,BEF005,2024,Bydel Nordstrand,67-74 år,antall,3585
EliminatedValue,7,14,16,0,BEF005,2024,Bydel Nordstrand,75-79 år,antall,2126
EliminatedValue,7,14,17,0,BEF005,2024,Bydel Nordstrand,80-84 år,antall,1207
EliminatedValue,7,14,18,0,BEF005,2024,Bydel Nordstrand,85-89 år,antall,718
EliminatedValue,7,14,19,0,BEF005,2024,Bydel Nordstrand,90-94 år,antall,388
EliminatedValue,7,14,20,0,BEF005,2024,Bydel Nordstrand,95+ år,antall,173
EliminatedValue,7,15,0,0,BEF005,2024,Bydel Søndre Nordstrand,Alder i alt,antall,39124
EliminatedValue,7,15,1,0,BEF005,2024,Bydel Søndre Nordstrand,0 år,antall,402
EliminatedValue,7,15,2,0,BEF005,2024,Bydel Søndre Nordstrand,1-2 år,antall,871
EliminatedValue,7,15,3,0,BEF005,2024,Bydel Søndre Nordstrand,3-5 år,antall,1422
EliminatedValue,7,15,4,0,BEF005,2024,Bydel Søndre Nordstrand,6-9 år,antall,2038
EliminatedValue,7,15,5,0,BEF005,2024,Bydel Søndre Nordstrand,10-12 år,antall,1655
EliminatedValue,7,15,6,0,BEF005,2024,Bydel Søndre Nordstrand,13-15 år,antall,1740
EliminatedValue,7,15,7,0,BEF005,2024,Bydel Søndre Nordstrand,16-17 år,antall,1141
EliminatedValue,7,15,8,0,BEF005,2024,Bydel Søndre Nordstrand,18-19 år,antall,1135
EliminatedValue,7,15,9,0,BEF005,2024,Bydel Søndre Nordstrand,20-22 år,antall,1498
EliminatedValue,7,15,10,0,BEF005,2024,Bydel Søndre Nordstrand,23-24 år,antall,955
EliminatedValue,7,15,11,0,BEF005,2024,Bydel Søndre Nordstrand,25-29 år,antall,2318
EliminatedValue,7,15,12,0,BEF005,2024,Bydel Søndre Nordstrand,30-39 år,antall,5666
EliminatedValue,7,15,13,0,BEF005,2024,Bydel Søndre Nordstrand,40-49 år,antall,5613
EliminatedValue,7,15,14,0,BEF005,2024,Bydel Søndre Nordstrand,50-66 år,antall,8220
EliminatedValue,7,15,15,0,BEF005,2024,Bydel Søndre Nordstrand,67-74 år,antall,2535
EliminatedValue,7,15,16,0,BEF005,2024,Bydel Søndre Nordstrand,75-79 år,antall,1050
EliminatedValue,7,15,17,0,BEF005,2024,Bydel Søndre Nordstrand,80-84 år,antall,533
EliminatedValue,7,15,18,0,BEF005,2024,Bydel Søndre Nordstrand,85-89 år,antall,202
EliminatedValue,7,15,19,0,BEF005,2024,Bydel Søndre Nordstrand,90-94 år,antall,103
EliminatedValue,7,15,20,0,BEF005,2024,Bydel Søndre Nordstrand,95+ år,antall,27
EliminatedValue,8,100000,0,0,BEF005,2025,Oslo i alt,Alder i alt,antall,722326
EliminatedValue,8,100000,1,0,BEF005,2025,Oslo i alt,0 år,antall,8807
EliminatedValue,8,100000,2,0,BEF005,2025,Oslo i alt,1-2 år,antall,15051
EliminatedValue,8,100000,3,0,BEF005,2025,Oslo i alt,3-5 år,antall,22037
EliminatedValue,8,100000,4,0,BEF005,2025,Oslo i alt,6-9 år,antall,27868
EliminatedValue,8,100000,5,0,BEF005,2025,Oslo i alt,10-12 år,antall,21523
EliminatedValue,8,100000,6,0,BEF005,2025,Oslo i alt,13-15 år,antall,21771
EliminatedValue,8,100000,7,0,BEF005,2025,Oslo i alt,16-17 år,antall,14600
EliminatedValue,8,100000,8,0,BEF005,2025,Oslo i alt,18-19 år,antall,14498
EliminatedValue,8,100000,9,0,BEF005,2025,Oslo i alt,20-22 år,antall,25261
EliminatedValue,8,100000,10,0,BEF005,2025,Oslo i alt,23-24 år,antall,21510
EliminatedValue,8,100000,11,0,BEF005,2025,Oslo i alt,25-29 år,antall,74811
EliminatedValue,8,100000,12,0,BEF005,2025,Oslo i alt,30-39 år,antall,139719
EliminatedValue,8,100000,13,0,BEF005,2025,Oslo i alt,40-49 år,antall,99373
EliminatedValue,8,100000,14,0,BEF005,2025,Oslo i alt,50-66 år,antall,130614
EliminatedValue,8,100000,15,0,BEF005,2025,Oslo i alt,67-74 år,antall,39519
EliminatedValue,8,100000,16,0,BEF005,2025,Oslo i alt,75-79 år,antall,20946
EliminatedValue,8,100000,17,0,BEF005,2025,Oslo i alt,80-84 år,antall,12912
EliminatedValue,8,100000,18,0,BEF005,2025,Oslo i alt,85-89 år,antall,6931
EliminatedValue,8,100000,19,0,BEF005,2025,Oslo i alt,90-94 år,antall,3321
EliminatedValue,8,100000,20,0,BEF005,2025,Oslo i alt,95+ år,antall,1254
EliminatedValue,8,1,0,0,BEF005,2025,Bydel Gamle Oslo,Alder i alt,antall,64565
EliminatedValue,8,1,1,0,BEF005,2025,Bydel Gamle Oslo,0 år,antall,968
EliminatedValue,8,1,2,0,BEF005,2025,Bydel Gamle Oslo,1-2 år,antall,1537
EliminatedValue,8,1,3,0,BEF005,2025,Bydel Gamle Oslo,3-5 år,antall,1830
EliminatedValue,8,1,4,0,BEF005,2025,Bydel Gamle Oslo,6-9 år,antall,1979
EliminatedValue,8,1,5,0,BEF005,2025,Bydel Gamle Oslo,10-12 år,antall,1378
EliminatedValue,8,1,6,0,BEF005,2025,Bydel Gamle Oslo,13-15 år,antall,1392
EliminatedValue,8,1,7,0,BEF005,2025,Bydel Gamle Oslo,16-17 år,antall,869
EliminatedValue,8,1,8,0,BEF005,2025,Bydel Gamle Oslo,18-19 år,antall,890
EliminatedValue,8,1,9,0,BEF005,2025,Bydel Gamle Oslo,20-22 år,antall,1636
EliminatedValue,8,1,10,0,BEF005,2025,Bydel Gamle Oslo,23-24 år,antall,1826
EliminatedValue,8,1,11,0,BEF005,2025,Bydel Gamle Oslo,25-29 år,antall,8804
EliminatedValue,8,1,12,0,BEF005,2025,Bydel Gamle Oslo,30-39 år,antall,17504
EliminatedValue,8,1,13,0,BEF005,2025,Bydel Gamle Oslo,40-49 år,antall,9623
EliminatedValue,8,1,14,0,BEF005,2025,Bydel Gamle Oslo,50-66 år,antall,9815
EliminatedValue,8,1,15,0,BEF005,2025,Bydel Gamle Oslo,67-74 år,antall,2579
EliminatedValue,8,1,16,0,BEF005,2025,Bydel Gamle Oslo,75-79 år,antall,1069
EliminatedValue,8,1,17,0,BEF005,2025,Bydel Gamle Oslo,80-84 år,antall,514
EliminatedValue,8,1,18,0,BEF005,2025,Bydel Gamle Oslo,85-89 år,antall,214
EliminatedValue,8,1,19,0,BEF005,2025,Bydel Gamle Oslo,90-94 år,antall,85
EliminatedValue,8,1,20,0,BEF005,2025,Bydel Gamle Oslo,95+ år,antall,53
EliminatedValue,8,2,0,0,BEF005,2025,Bydel Grünerløkka,Alder i alt,antall,66348
EliminatedValue,8,2,1,0,BEF005,2025,Bydel Grünerløkka,0 år,antall,1010
EliminatedValue,8,2,2,0,BEF005,2025,Bydel Grünerløkka,1-2 år,antall,1432
EliminatedValue,8,2,3,0,BEF005,2025,Bydel Grünerløkka,3-5 år,antall,1692
EliminatedValue,8,2,4,0,BEF005,2025,Bydel Grünerløkka,6-9 år,antall,1680
EliminatedValue,8,2,5,0,BEF005,2025,Bydel Grünerløkka,10-12 år,antall,1163
EliminatedValue,8,2,6,0,BEF005,2025,Bydel Grünerløkka,13-15 år,antall,1130
EliminatedValue,8,2,7,0,BEF005,2025,Bydel Grünerløkka,16-17 år,antall,701
EliminatedValue,8,2,8,0,BEF005,2025,Bydel Grünerløkka,18-19 år,antall,839
EliminatedValue,8,2,9,0,BEF005,2025,Bydel Grünerløkka,20-22 år,antall,2328
EliminatedValue,8,2,10,0,BEF005,2025,Bydel Grünerløkka,23-24 år,antall,2842
EliminatedValue,8,2,11,0,BEF005,2025,Bydel Grünerløkka,25-29 år,antall,11433
EliminatedValue,8,2,12,0,BEF005,2025,Bydel Grünerløkka,30-39 år,antall,18682
EliminatedValue,8,2,13,0,BEF005,2025,Bydel Grünerløkka,40-49 år,antall,8820
EliminatedValue,8,2,14,0,BEF005,2025,Bydel Grünerløkka,50-66 år,antall,8685
EliminatedValue,8,2,15,0,BEF005,2025,Bydel Grünerløkka,67-74 år,antall,2151
EliminatedValue,8,2,16,0,BEF005,2025,Bydel Grünerløkka,75-79 år,antall,900
EliminatedValue,8,2,17,0,BEF005,2025,Bydel Grünerløkka,80-84 år,antall,523
EliminatedValue,8,2,18,0,BEF005,2025,Bydel Grünerløkka,85-89 år,antall,199
EliminatedValue,8,2,19,0,BEF005,2025,Bydel Grünerløkka,90-94 år,antall,85
EliminatedValue,8,2,20,0,BEF005,2025,Bydel Grünerløkka,95+ år,antall,53
EliminatedValue,8,3,0,0,BEF005,2025,Bydel Sagene,Alder i alt,antall,47774
EliminatedValue,8,3,1,0,BEF005,2025,Bydel Sagene,0 år,antall,745
EliminatedValue,8,3,2,0,BEF005,2025,Bydel Sagene,1-2 år,antall,1089
EliminatedValue,8,3,3,0,BEF005,2025,Bydel Sagene,3-5 år,antall,1162
EliminatedValue,8,3,4,0,BEF005,2025,Bydel Sagene,6-9 år,antall,1221
EliminatedValue,8,3,5,0,BEF005,2025,Bydel Sagene,10-12 år,antall,877
EliminatedValue,8,3,6,0,BEF005,2025,Bydel Sagene,13-15 år,antall,752
EliminatedValue,8,3,7,0,BEF005,2025,Bydel Sagene,16-17 år,antall,454
EliminatedValue,8,3,8,0,BEF005,2025,Bydel Sagene,18-19 år,antall,495
EliminatedValue,8,3,9,0,BEF005,2025,Bydel Sagene,20-22 år,antall,1522
EliminatedValue,8,3,10,0,BEF005,2025,Bydel Sagene,23-24 år,antall,1776
EliminatedValue,8,3,11,0,BEF005,2025,Bydel Sagene,25-29 år,antall,8542
EliminatedValue,8,3,12,0,BEF005,2025,Bydel Sagene,30-39 år,antall,13307
EliminatedValue,8,3,13,0,BEF005,2025,Bydel Sagene,40-49 år,antall,5940
EliminatedValue,8,3,14,0,BEF005,2025,Bydel Sagene,50-66 år,antall,6269
EliminatedValue,8,3,15,0,BEF005,2025,Bydel Sagene,67-74 år,antall,1892
EliminatedValue,8,3,16,0,BEF005,2025,Bydel Sagene,75-79 år,antall,904
EliminatedValue,8,3,17,0,BEF005,2025,Bydel Sagene,80-84 år,antall,498
EliminatedValue,8,3,18,0,BEF005,2025,Bydel Sagene,85-89 år,antall,209
EliminatedValue,8,3,19,0,BEF005,2025,Bydel Sagene,90-94 år,antall,89
EliminatedValue,8,3,20,0,BEF005,2025,Bydel Sagene,95+ år,antall,31
EliminatedValue,8,4,0,0,BEF005,2025,Bydel St.Hanshaugen,Alder i alt,antall,41293
EliminatedValue,8,4,1,0,BEF005,2025,Bydel St.Hanshaugen,0 år,antall,474
EliminatedValue,8,4,2,0,BEF005,2025,Bydel St.Hanshaugen,1-2 år,antall,615
EliminatedValue,8,4,3,0,BEF005,2025,Bydel St.Hanshaugen,3-5 år,antall,754
EliminatedValue,8,4,4,0,BEF005,2025,Bydel St.Hanshaugen,6-9 år,antall,805
EliminatedValue,8,4,5,0,BEF005,2025,Bydel St.Hanshaugen,10-12 år,antall,665
EliminatedValue,8,4,6,0,BEF005,2025,Bydel St.Hanshaugen,13-15 år,antall,601
EliminatedValue,8,4,7,0,BEF005,2025,Bydel St.Hanshaugen,16-17 år,antall,436
EliminatedValue,8,4,8,0,BEF005,2025,Bydel St.Hanshaugen,18-19 år,antall,501
EliminatedValue,8,4,9,0,BEF005,2025,Bydel St.Hanshaugen,20-22 år,antall,1934
EliminatedValue,8,4,10,0,BEF005,2025,Bydel St.Hanshaugen,23-24 år,antall,2227
EliminatedValue,8,4,11,0,BEF005,2025,Bydel St.Hanshaugen,25-29 år,antall,8231
EliminatedValue,8,4,12,0,BEF005,2025,Bydel St.Hanshaugen,30-39 år,antall,10320
EliminatedValue,8,4,13,0,BEF005,2025,Bydel St.Hanshaugen,40-49 år,antall,4722
EliminatedValue,8,4,14,0,BEF005,2025,Bydel St.Hanshaugen,50-66 år,antall,5821
EliminatedValue,8,4,15,0,BEF005,2025,Bydel St.Hanshaugen,67-74 år,antall,1531
EliminatedValue,8,4,16,0,BEF005,2025,Bydel St.Hanshaugen,75-79 år,antall,786
EliminatedValue,8,4,17,0,BEF005,2025,Bydel St.Hanshaugen,80-84 år,antall,460
EliminatedValue,8,4,18,0,BEF005,2025,Bydel St.Hanshaugen,85-89 år,antall,257
EliminatedValue,8,4,19,0,BEF005,2025,Bydel St.Hanshaugen,90-94 år,antall,108
EliminatedValue,8,4,20,0,BEF005,2025,Bydel St.Hanshaugen,95+ år,antall,45
EliminatedValue,8,5,0,0,BEF005,2025,Bydel Frogner,Alder i alt,antall,60577
EliminatedValue,8,5,1,0,BEF005,2025,Bydel Frogner,0 år,antall,578
EliminatedValue,8,5,2,0,BEF005,2025,Bydel Frogner,1-2 år,antall,759
EliminatedValue,8,5,3,0,BEF005,2025,Bydel Frogner,3-5 år,antall,982
EliminatedValue,8,5,4,0,BEF005,2025,Bydel Frogner,6-9 år,antall,1258
EliminatedValue,8,5,5,0,BEF005,2025,Bydel Frogner,10-12 år,antall,969
EliminatedValue,8,5,6,0,BEF005,2025,Bydel Frogner,13-15 år,antall,1014
EliminatedValue,8,5,7,0,BEF005,2025,Bydel Frogner,16-17 år,antall,766
EliminatedValue,8,5,8,0,BEF005,2025,Bydel Frogner,18-19 år,antall,884
EliminatedValue,8,5,9,0,BEF005,2025,Bydel Frogner,20-22 år,antall,2334
EliminatedValue,8,5,10,0,BEF005,2025,Bydel Frogner,23-24 år,antall,2685
EliminatedValue,8,5,11,0,BEF005,2025,Bydel Frogner,25-29 år,antall,10015
EliminatedValue,8,5,12,0,BEF005,2025,Bydel Frogner,30-39 år,antall,12060
EliminatedValue,8,5,13,0,BEF005,2025,Bydel Frogner,40-49 år,antall,6624
EliminatedValue,8,5,14,0,BEF005,2025,Bydel Frogner,50-66 år,antall,11164
EliminatedValue,8,5,15,0,BEF005,2025,Bydel Frogner,67-74 år,antall,3643
EliminatedValue,8,5,16,0,BEF005,2025,Bydel Frogner,75-79 år,antall,2216
EliminatedValue,8,5,17,0,BEF005,2025,Bydel Frogner,80-84 år,antall,1442
EliminatedValue,8,5,18,0,BEF005,2025,Bydel Frogner,85-89 år,antall,762
EliminatedValue,8,5,19,0,BEF005,2025,Bydel Frogner,90-94 år,antall,304
EliminatedValue,8,5,20,0,BEF005,2025,Bydel Frogner,95+ år,antall,118
EliminatedValue,8,6,0,0,BEF005,2025,Bydel Ullern,Alder i alt,antall,35699
EliminatedValue,8,6,1,0,BEF005,2025,Bydel Ullern,0 år,antall,439
EliminatedValue,8,6,2,0,BEF005,2025,Bydel Ullern,1-2 år,antall,780
EliminatedValue,8,6,3,0,BEF005,2025,Bydel Ullern,3-5 år,antall,1159
EliminatedValue,8,6,4,0,BEF005,2025,Bydel Ullern,6-9 år,antall,1473
EliminatedValue,8,6,5,0,BEF005,2025,Bydel Ullern,10-12 år,antall,1210
EliminatedValue,8,6,6,0,BEF005,2025,Bydel Ullern,13-15 år,antall,1251
EliminatedValue,8,6,7,0,BEF005,2025,Bydel Ullern,16-17 år,antall,825
EliminatedValue,8,6,8,0,BEF005,2025,Bydel Ullern,18-19 år,antall,821
EliminatedValue,8,6,9,0,BEF005,2025,Bydel Ullern,20-22 år,antall,995
EliminatedValue,8,6,10,0,BEF005,2025,Bydel Ullern,23-24 år,antall,697
EliminatedValue,8,6,11,0,BEF005,2025,Bydel Ullern,25-29 år,antall,2080
EliminatedValue,8,6,12,0,BEF005,2025,Bydel Ullern,30-39 år,antall,5263
EliminatedValue,8,6,13,0,BEF005,2025,Bydel Ullern,40-49 år,antall,4828
EliminatedValue,8,6,14,0,BEF005,2025,Bydel Ullern,50-66 år,antall,7208
EliminatedValue,8,6,15,0,BEF005,2025,Bydel Ullern,67-74 år,antall,2773
EliminatedValue,8,6,16,0,BEF005,2025,Bydel Ullern,75-79 år,antall,1784
EliminatedValue,8,6,17,0,BEF005,2025,Bydel Ullern,80-84 år,antall,1141
EliminatedValue,8,6,18,0,BEF005,2025,Bydel Ullern,85-89 år,antall,613
EliminatedValue,8,6,19,0,BEF005,2025,Bydel Ullern,90-94 år,antall,242
EliminatedValue,8,6,20,0,BEF005,2025,Bydel Ullern,95+ år,antall,117
EliminatedValue,8,7,0,0,BEF005,2025,Bydel Vestre Aker,Alder i alt,antall,52985
EliminatedValue,8,7,1,0,BEF005,2025,Bydel Vestre Aker,0 år,antall,619
EliminatedValue,8,7,2,0,BEF005,2025,Bydel Vestre Aker,1-2 år,antall,1219
EliminatedValue,8,7,3,0,BEF005,2025,Bydel Vestre Aker,3-5 år,antall,2099
EliminatedValue,8,7,4,0,BEF005,2025,Bydel Vestre Aker,6-9 år,antall,2706
EliminatedValue,8,7,5,0,BEF005,2025,Bydel Vestre Aker,10-12 år,antall,2104
EliminatedValue,8,7,6,0,BEF005,2025,Bydel Vestre Aker,13-15 år,antall,2092
EliminatedValue,8,7,7,0,BEF005,2025,Bydel Vestre Aker,16-17 år,antall,1462
EliminatedValue,8,7,8,0,BEF005,2025,Bydel Vestre Aker,18-19 år,antall,1290
EliminatedValue,8,7,9,0,BEF005,2025,Bydel Vestre Aker,20-22 år,antall,1623
EliminatedValue,8,7,10,0,BEF005,2025,Bydel Vestre Aker,23-24 år,antall,1067
EliminatedValue,8,7,11,0,BEF005,2025,Bydel Vestre Aker,25-29 år,antall,2709
EliminatedValue,8,7,12,0,BEF005,2025,Bydel Vestre Aker,30-39 år,antall,7270
EliminatedValue,8,7,13,0,BEF005,2025,Bydel Vestre Aker,40-49 år,antall,7579
EliminatedValue,8,7,14,0,BEF005,2025,Bydel Vestre Aker,50-66 år,antall,10290
EliminatedValue,8,7,15,0,BEF005,2025,Bydel Vestre Aker,67-74 år,antall,3770
EliminatedValue,8,7,16,0,BEF005,2025,Bydel Vestre Aker,75-79 år,antall,2309
EliminatedValue,8,7,17,0,BEF005,2025,Bydel Vestre Aker,80-84 år,antall,1429
EliminatedValue,8,7,18,0,BEF005,2025,Bydel Vestre Aker,85-89 år,antall,807
EliminatedValue,8,7,19,0,BEF005,2025,Bydel Vestre Aker,90-94 år,antall,403
EliminatedValue,8,7,20,0,BEF005,2025,Bydel Vestre Aker,95+ år,antall,138
EliminatedValue,8,8,0,0,BEF005,2025,Bydel Nordre Aker,Alder i alt,antall,55947
EliminatedValue,8,8,1,0,BEF005,2025,Bydel Nordre Aker,0 år,antall,597
EliminatedValue,8,8,2,0,BEF005,2025,Bydel Nordre Aker,1-2 år,antall,1145
EliminatedValue,8,8,3,0,BEF005,2025,Bydel Nordre Aker,3-5 år,antall,1966
EliminatedValue,8,8,4,0,BEF005,2025,Bydel Nordre Aker,6-9 år,antall,2666
EliminatedValue,8,8,5,0,BEF005,2025,Bydel Nordre Aker,10-12 år,antall,2013
EliminatedValue,8,8,6,0,BEF005,2025,Bydel Nordre Aker,13-15 år,antall,2134
EliminatedValue,8,8,7,0,BEF005,2025,Bydel Nordre Aker,16-17 år,antall,1355
EliminatedValue,8,8,8,0,BEF005,2025,Bydel Nordre Aker,18-19 år,antall,1429
EliminatedValue,8,8,9,0,BEF005,2025,Bydel Nordre Aker,20-22 år,antall,2749
EliminatedValue,8,8,10,0,BEF005,2025,Bydel Nordre Aker,23-24 år,antall,1969
EliminatedValue,8,8,11,0,BEF005,2025,Bydel Nordre Aker,25-29 år,antall,4403
EliminatedValue,8,8,12,0,BEF005,2025,Bydel Nordre Aker,30-39 år,antall,8068
EliminatedValue,8,8,13,0,BEF005,2025,Bydel Nordre Aker,40-49 år,antall,7445
EliminatedValue,8,8,14,0,BEF005,2025,Bydel Nordre Aker,50-66 år,antall,10783
EliminatedValue,8,8,15,0,BEF005,2025,Bydel Nordre Aker,67-74 år,antall,3300
EliminatedValue,8,8,16,0,BEF005,2025,Bydel Nordre Aker,75-79 år,antall,1764
EliminatedValue,8,8,17,0,BEF005,2025,Bydel Nordre Aker,80-84 år,antall,1075
EliminatedValue,8,8,18,0,BEF005,2025,Bydel Nordre Aker,85-89 år,antall,632
EliminatedValue,8,8,19,0,BEF005,2025,Bydel Nordre Aker,90-94 år,antall,341
EliminatedValue,8,8,20,0,BEF005,2025,Bydel Nordre Aker,95+ år,antall,113
EliminatedValue,8,9,0,0,BEF005,2025,Bydel Bjerke,Alder i alt,antall,37076
EliminatedValue,8,9,1,0,BEF005,2025,Bydel Bjerke,0 år,antall,568
EliminatedValue,8,9,2,0,BEF005,2025,Bydel Bjerke,1-2 år,antall,951
EliminatedValue,8,9,3,0,BEF005,2025,Bydel Bjerke,3-5 år,antall,1376
EliminatedValue,8,9,4,0,BEF005,2025,Bydel Bjerke,6-9 år,antall,1784
EliminatedValue,8,9,5,0,BEF005,2025,Bydel Bjerke,10-12 år,antall,1330
EliminatedValue,8,9,6,0,BEF005,2025,Bydel Bjerke,13-15 år,antall,1356
EliminatedValue,8,9,7,0,BEF005,2025,Bydel Bjerke,16-17 år,antall,884
EliminatedValue,8,9,8,0,BEF005,2025,Bydel Bjerke,18-19 år,antall,866
EliminatedValue,8,9,9,0,BEF005,2025,Bydel Bjerke,20-22 år,antall,1292
EliminatedValue,8,9,10,0,BEF005,2025,Bydel Bjerke,23-24 år,antall,894
EliminatedValue,8,9,11,0,BEF005,2025,Bydel Bjerke,25-29 år,antall,3018
EliminatedValue,8,9,12,0,BEF005,2025,Bydel Bjerke,30-39 år,antall,7304
EliminatedValue,8,9,13,0,BEF005,2025,Bydel Bjerke,40-49 år,antall,5561
EliminatedValue,8,9,14,0,BEF005,2025,Bydel Bjerke,50-66 år,antall,6356
EliminatedValue,8,9,15,0,BEF005,2025,Bydel Bjerke,67-74 år,antall,1684
EliminatedValue,8,9,16,0,BEF005,2025,Bydel Bjerke,75-79 år,antall,825
EliminatedValue,8,9,17,0,BEF005,2025,Bydel Bjerke,80-84 år,antall,504
EliminatedValue,8,9,18,0,BEF005,2025,Bydel Bjerke,85-89 år,antall,303
EliminatedValue,8,9,19,0,BEF005,2025,Bydel Bjerke,90-94 år,antall,155
EliminatedValue,8,9,20,0,BEF005,2025,Bydel Bjerke,95+ år,antall,65
EliminatedValue,8,10,0,0,BEF005,2025,Bydel Grorud,Alder i alt,antall,28269
EliminatedValue,8,10,1,0,BEF005,2025,Bydel Grorud,0 år,antall,288
EliminatedValue,8,10,2,0,BEF005,2025,Bydel Grorud,1-2 år,antall,575
EliminatedValue,8,10,3,0,BEF005,2025,Bydel Grorud,3-5 år,antall,888
EliminatedValue,8,10,4,0,BEF005,2025,Bydel Grorud,6-9 år,antall,1252
EliminatedValue,8,10,5,0,BEF005,2025,Bydel Grorud,10-12 år,antall,986
EliminatedValue,8,10,6,0,BEF005,2025,Bydel Grorud,13-15 år,antall,940
EliminatedValue,8,10,7,0,BEF005,2025,Bydel Grorud,16-17 år,antall,681
EliminatedValue,8,10,8,0,BEF005,2025,Bydel Grorud,18-19 år,antall,679
EliminatedValue,8,10,9,0,BEF005,2025,Bydel Grorud,20-22 år,antall,950
EliminatedValue,8,10,10,0,BEF005,2025,Bydel Grorud,23-24 år,antall,625
EliminatedValue,8,10,11,0,BEF005,2025,Bydel Grorud,25-29 år,antall,1834
EliminatedValue,8,10,12,0,BEF005,2025,Bydel Grorud,30-39 år,antall,4712
EliminatedValue,8,10,13,0,BEF005,2025,Bydel Grorud,40-49 år,antall,4216
EliminatedValue,8,10,14,0,BEF005,2025,Bydel Grorud,50-66 år,antall,6132
