ContentsCode_kode,scenario_kode,område_kode,alder_kode,år_kode,ContentsCode_navn,scenario_navn,område_navn,alder_navn,år_navn,verdi
EliminatedValue,0,106,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2031,6301
EliminatedValue,0,106,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2032,6301
EliminatedValue,0,106,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2033,6287
EliminatedValue,0,106,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2034,6278
EliminatedValue,0,106,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2035,6271
EliminatedValue,0,106,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2036,6265
EliminatedValue,0,106,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2037,6259
EliminatedValue,0,106,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2038,6253
EliminatedValue,0,106,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2039,6246
EliminatedValue,0,106,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2040,6237
EliminatedValue,0,106,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2041,6227
EliminatedValue,0,106,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2042,6214
EliminatedValue,0,106,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2043,6200
EliminatedValue,0,106,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2044,6183
EliminatedValue,0,106,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2045,6165
EliminatedValue,0,106,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2046,6144
EliminatedValue,0,106,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2047,6121
EliminatedValue,0,106,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2048,6094
EliminatedValue,0,106,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2049,6065
EliminatedValue,0,106,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Vålerenga,Alder i alt,2050,6032
EliminatedValue,0,108,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2025,9956
EliminatedValue,0,108,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2026,9999
EliminatedValue,0,108,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2027,10073
EliminatedValue,0,108,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2028,10181
EliminatedValue,0,108,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2029,10343
EliminatedValue,0,108,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2030,10536
EliminatedValue,0,108,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2031,10673
EliminatedValue,0,108,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2032,10717
EliminatedValue,0,108,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2033,10690
EliminatedValue,0,108,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2034,10676
EliminatedValue,0,108,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2035,10662
EliminatedValue,0,108,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2036,10641
EliminatedValue,0,108,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2037,10621
EliminatedValue,0,108,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2038,10600
EliminatedValue,0,108,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2039,10578
EliminatedValue,0,108,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2040,10549
EliminatedValue,0,108,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2041,10516
EliminatedValue,0,108,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2042,10476
EliminatedValue,0,108,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2043,10432
EliminatedValue,0,108,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2044,10381
EliminatedValue,0,108,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2045,10325
EliminatedValue,0,108,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2046,10264
EliminatedValue,0,108,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2047,10201
EliminatedValue,0,108,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2048,10134
EliminatedValue,0,108,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2049,10066
EliminatedValue,0,108,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Kværnerbyen,Alder i alt,2050,9996
EliminatedValue,0,109,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2025,4069
EliminatedValue,0,109,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2026,4396
EliminatedValue,0,109,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2027,4506
EliminatedValue,0,109,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2028,4464
EliminatedValue,0,109,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2029,4467
EliminatedValue,0,109,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2030,4479
EliminatedValue,0,109,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2031,4534
EliminatedValue,0,109,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2032,4584
EliminatedValue,0,109,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2033,4640
EliminatedValue,0,109,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2034,4744
EliminatedValue,0,109,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2035,4908
EliminatedValue,0,109,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2036,5147
EliminatedValue,0,109,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2037,5524
EliminatedValue,0,109,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2038,5885
EliminatedValue,0,109,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2039,6215
EliminatedValue,0,109,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2040,6416
EliminatedValue,0,109,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2041,6590
EliminatedValue,0,109,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2042,6717
EliminatedValue,0,109,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2043,6825
EliminatedValue,0,109,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2044,6882
EliminatedValue,0,109,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2045,6949
EliminatedValue,0,109,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2046,6999
EliminatedValue,0,109,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2047,7024
EliminatedValue,0,109,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Bispevika,Alder i alt,2048,7052
