ContentsCode_kode,år_kode,bosted_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,2,30108,0,4,0,ok-sos006,2006,Nordre Aker,I alt,50-59,antall personer,433
EliminatedValue,2,30108,0,5,0,ok-sos006,2006,Nordre Aker,I alt,60-67,antall personer,508
EliminatedValue,2,30108,1,0,0,ok-sos006,2006,Nordre Aker,Kvinner,I alt,antall personer,754
EliminatedValue,2,30108,1,1,0,ok-sos006,2006,Nordre Aker,Kvinner,18-29,antall personer,21
EliminatedValue,2,30108,1,2,0,ok-sos006,2006,Nordre Aker,Kvinner,30-39,antall personer,37
EliminatedValue,2,30108,1,3,0,ok-sos006,2006,Nordre Aker,Kvinner,40-49,antall personer,119
EliminatedValue,2,30108,1,4,0,ok-sos006,2006,Nordre Aker,Kvinner,50-59,antall personer,258
EliminatedValue,2,30108,1,5,0,ok-sos006,2006,Nordre Aker,Kvinner,60-67,antall personer,319
EliminatedValue,2,30108,2,0,0,ok-sos006,2006,Nordre Aker,Menn,I alt,antall personer,515
EliminatedValue,2,30108,2,1,0,ok-sos006,2006,Nordre Aker,Menn,18-29,antall personer,18
EliminatedValue,2,30108,2,2,0,ok-sos006,2006,Nordre Aker,Menn,30-39,antall personer,43
EliminatedValue,2,30108,2,3,0,ok-sos006,2006,Nordre Aker,Menn,40-49,antall personer,90
EliminatedValue,2,30108,2,4,0,ok-sos006,2006,Nordre Aker,Menn,50-59,antall personer,175
EliminatedValue,2,30108,2,5,0,ok-sos006,2006,Nordre Aker,Menn,60-67,antall personer,189
EliminatedValue,2,30109,0,0,0,ok-sos006,2006,Bjerke,I alt,I alt,antall personer,1130
EliminatedValue,2,30109,0,1,0,ok-sos006,2006,Bjerke,I alt,18-29,antall personer,38
EliminatedValue,2,30109,0,2,0,ok-sos006,2006,Bjerke,I alt,30-39,antall personer,64
EliminatedValue,2,30109,0,3,0,ok-sos006,2006,Bjerke,I alt,40-49,antall personer,226
EliminatedValue,2,30109,0,4,0,ok-sos006,2006,Bjerke,I alt,50-59,antall personer,378
EliminatedValue,2,30109,0,5,0,ok-sos006,2006,Bjerke,I alt,60-67,antall personer,424
EliminatedValue,2,30109,1,0,0,ok-sos006,2006,Bjerke,Kvinner,I alt,antall personer,643
EliminatedValue,2,30109,1,1,0,ok-sos006,2006,Bjerke,Kvinner,18-29,antall personer,21
EliminatedValue,2,30109,1,2,0,ok-sos006,2006,Bjerke,Kvinner,30-39,antall personer,31
EliminatedValue,2,30109,1,3,0,ok-sos006,2006,Bjerke,Kvinner,40-49,antall personer,117
EliminatedValue,2,30109,1,4,0,ok-sos006,2006,Bjerke,Kvinner,50-59,antall personer,212
EliminatedValue,2,30109,1,5,0,ok-sos006,2006,Bjerke,Kvinner,60-67,antall personer,262
EliminatedValue,2,30109,2,0,0,ok-sos006,2006,Bjerke,Menn,I alt,antall personer,487
EliminatedValue,2,30109,2,1,0,ok-sos006,2006,Bjerke,Menn,18-29,antall personer,17
EliminatedValue,2,30109,2,2,0,ok-sos006,2006,Bjerke,Menn,30-39,antall personer,33
EliminatedValue,2,30109,2,3,0,ok-sos006,2006,Bjerke,Menn,40-49,antall personer,109
EliminatedValue,2,30109,2,4,0,ok-sos006,2006,Bjerke,Menn,50-59,antall personer,166
EliminatedValue,2,30109,2,5,0,ok-sos006,2006,Bjerke,Menn,60-67,antall personer,162
EliminatedValue,2,30110,0,0,0,ok-sos006,2006,Grorud,I alt,I alt,antall personer,1645
EliminatedValue,2,30110,0,1,0,ok-sos006,2006,Grorud,I alt,18-29,antall personer,27
EliminatedValue,2,30110,0,2,0,ok-sos006,2006,Grorud,I alt,30-39,antall personer,91
EliminatedValue,2,30110,0,3,0,ok-sos006,2006,Grorud,I alt,40-49,antall personer,311
EliminatedValue,2,30110,0,4,0,ok-sos006,2006,Grorud,I alt,50-59,antall personer,584
EliminatedValue,2,30110,0,5,0,ok-sos006,2006,Grorud,I alt,60-67,antall personer,632
EliminatedValue,2,30110,1,0,0,ok-sos006,2006,Grorud,Kvinner,I alt,antall personer,949
EliminatedValue,2,30110,1,1,0,ok-sos006,2006,Grorud,Kvinner,18-29,antall personer,14
EliminatedValue,2,30110,1,2,0,ok-sos006,2006,Grorud,Kvinner,30-39,antall personer,49
EliminatedValue,2,30110,1,3,0,ok-sos006,2006,Grorud,Kvinner,40-49,antall personer,170
EliminatedValue,2,30110,1,4,0,ok-sos006,2006,Grorud,Kvinner,50-59,antall personer,348
EliminatedValue,2,30110,1,5,0,ok-sos006,2006,Grorud,Kvinner,60-67,antall personer,368
EliminatedValue,2,30110,2,0,0,ok-sos006,2006,Grorud,Menn,I alt,antall personer,696
EliminatedValue,2,30110,2,1,0,ok-sos006,2006,Grorud,Menn,18-29,antall personer,13
EliminatedValue,2,30110,2,2,0,ok-sos006,2006,Grorud,Menn,30-39,antall personer,42
EliminatedValue,2,30110,2,3,0,ok-sos006,2006,Grorud,Menn,40-49,antall personer,141
EliminatedValue,2,30110,2,4,0,ok-sos006,2006,Grorud,Menn,50-59,antall personer,236
EliminatedValue,2,30110,2,5,0,ok-sos006,2006,Grorud,Menn,60-67,antall personer,264
EliminatedValue,2,30111,0,0,0,ok-sos006,2006,Stovner,I alt,I alt,antall personer,2108
EliminatedValue,2,30111,0,1,0,ok-sos006,2006,Stovner,I alt,18-29,antall personer,45
EliminatedValue,2,30111,0,2,0,ok-sos006,2006,Stovner,I alt,30-39,antall personer,122
EliminatedValue,2,30111,0,3,0,ok-sos006,2006,Stovner,I alt,40-49,antall personer,320
EliminatedValue,2,30111,0,4,0,ok-sos006,2006,Stovner,I alt,50-59,antall personer,719
EliminatedValue,2,30111,0,5,0,ok-sos006,2006,Stovner,I alt,60-67,antall personer,902
EliminatedValue,2,30111,1,0,0,ok-sos006,2006,Stovner,Kvinner,I alt,antall personer,1267
EliminatedValue,2,30111,1,1,0,ok-sos006,2006,Stovner,Kvinner,18-29,antall personer,18
EliminatedValue,2,30111,1,2,0,ok-sos006,2006,Stovner,Kvinner,30-39,antall personer,67
EliminatedValue,2,30111,1,3,0,ok-sos006,2006,Stovner,Kvinner,40-49,antall personer,182
EliminatedValue,2,30111,1,4,0,ok-sos006,2006,Stovner,Kvinner,50-59,antall personer,459
EliminatedValue,2,30111,1,5,0,ok-sos006,2006,Stovner,Kvinner,60-67,antall personer,541
EliminatedValue,2,30111,2,0,0,ok-sos006,2006,Stovner,Menn,I alt,antall personer,841
EliminatedValue,2,30111,2,1,0,ok-sos006,2006,Stovner,Menn,18-29,antall personer,27
EliminatedValue,2,30111,2,2,0,ok-sos006,2006,Stovner,Menn,30-39,antall personer,55
EliminatedValue,2,30111,2,3,0,ok-sos006,2006,Stovner,Menn,40-49,antall personer,138
EliminatedValue,2,30111,2,4,0,ok-sos006,2006,Stovner,Menn,50-59,antall personer,260
EliminatedValue,2,30111,2,5,0,ok-sos006,2006,Stovner,Menn,60-67,antall personer,361
EliminatedValue,2,30112,0,0,0,ok-sos006,2006,Alna,I alt,I alt,antall personer,2973
EliminatedValue,2,30112,0,1,0,ok-sos006,2006,Alna,I alt,18-29,antall personer,66
EliminatedValue,2,30112,0,2,0,ok-sos006,2006,Alna,I alt,30-39,antall personer,169
EliminatedValue,2,30112,0,3,0,ok-sos006,2006,Alna,I alt,40-49,antall personer,483
EliminatedValue,2,30112,0,4,0,ok-sos006,2006,Alna,I alt,50-59,antall personer,1130
EliminatedValue,2,30112,0,5,0,ok-sos006,2006,Alna,I alt,60-67,antall personer,1125
EliminatedValue,2,30112,1,0,0,ok-sos006,2006,Alna,Kvinner,I alt,antall personer,1691
EliminatedValue,2,30112,1,1,0,ok-sos006,2006,Alna,Kvinner,18-29,antall personer,30
EliminatedValue,2,30112,1,2,0,ok-sos006,2006,Alna,Kvinner,30-39,antall personer,84
EliminatedValue,2,30112,1,3,0,ok-sos006,2006,Alna,Kvinner,40-49,antall personer,259
EliminatedValue,2,30112,1,4,0,ok-sos006,2006,Alna,Kvinner,50-59,antall personer,687
EliminatedValue,2,30112,1,5,0,ok-sos006,2006,Alna,Kvinner,60-67,antall personer,631
EliminatedValue,2,30112,2,0,0,ok-sos006,2006,Alna,Menn,I alt,antall personer,1282
EliminatedValue,2,30112,2,1,0,ok-sos006,2006,Alna,Menn,18-29,antall personer,36
EliminatedValue,2,30112,2,2,0,ok-sos006,2006,Alna,Menn,30-39,antall personer,85
EliminatedValue,2,30112,2,3,0,ok-sos006,2006,Alna,Menn,40-49,antall personer,224
EliminatedValue,2,30112,2,4,0,ok-sos006,2006,Alna,Menn,50-59,antall personer,443
EliminatedValue,2,30112,2,5,0,ok-sos006,2006,Alna,Menn,60-67,antall personer,494
EliminatedValue,2,30113,0,0,0,ok-sos006,2006,Østensjø,I alt,I alt,antall personer,2187
EliminatedValue,2,30113,0,1,0,ok-sos006,2006,Østensjø,I alt,18-29,antall personer,36
EliminatedValue,2,30113,0,2,0,ok-sos006,2006,Østensjø,I alt,30-39,antall personer,117
EliminatedValue,2,30113,0,3,0,ok-sos006,2006,Østensjø,I alt,40-49,antall personer,439
EliminatedValue,2,30113,0,4,0,ok-sos006,2006,Østensjø,I alt,50-59,antall personer,767
EliminatedValue,2,30113,0,5,0,ok-sos006,2006,Østensjø,I alt,60-67,antall personer,828
EliminatedValue,2,30113,1,0,0,ok-sos006,2006,Østensjø,Kvinner,I alt,antall personer,1309
EliminatedValue,2,30113,1,1,0,ok-sos006,2006,Østensjø,Kvinner,18-29,antall personer,17
EliminatedValue,2,30113,1,2,0,ok-sos006,2006,Østensjø,Kvinner,30-39,antall personer,67
EliminatedValue,2,30113,1,3,0,ok-sos006,2006,Østensjø,Kvinner,40-49,antall personer,256
EliminatedValue,2,30113,1,4,0,ok-sos006,2006,Østensjø,Kvinner,50-59,antall personer,453
EliminatedValue,2,30113,1,5,0,ok-sos006,2006,Østensjø,Kvinner,60-67,antall personer,516
EliminatedValue,2,30113,2,0,0,ok-sos006,2006,Østensjø,Menn,I alt,antall personer,878
EliminatedValue,2,30113,2,1,0,ok-sos006,2006,Østensjø,Menn,18-29,antall personer,19
EliminatedValue,2,30113,2,2,0,ok-sos006,2006,Østensjø,Menn,30-39,antall personer,50
EliminatedValue,2,30113,2,3,0,ok-sos006,2006,Østensjø,Menn,40-49,antall personer,183
EliminatedValue,2,30113,2,4,0,ok-sos006,2006,Østensjø,Menn,50-59,antall personer,314
EliminatedValue,2,30113,2,5,0,ok-sos006,2006,Østensjø,Menn,60-67,antall personer,312
EliminatedValue,2,30114,0,0,0,ok-sos006,2006,Nordstrand,I alt,I alt,antall personer,1806
EliminatedValue,2,30114,0,1,0,ok-sos006,2006,Nordstrand,I alt,18-29,antall personer,36
EliminatedValue,2,30114,0,2,0,ok-sos006,2006,Nordstrand,I alt,30-39,antall personer,103
EliminatedValue,2,30114,0,3,0,ok-sos006,2006,Nordstrand,I alt,40-49,antall personer,284
EliminatedValue,2,30114,0,4,0,ok-sos006,2006,Nordstrand,I alt,50-59,antall personer,622
EliminatedValue,2,30114,0,5,0,ok-sos006,2006,Nordstrand,I alt,60-67,antall personer,761
EliminatedValue,2,30114,1,0,0,ok-sos006,2006,Nordstrand,Kvinner,I alt,antall personer,1102
EliminatedValue,2,30114,1,1,0,ok-sos006,2006,Nordstrand,Kvinner,18-29,antall personer,17
EliminatedValue,2,30114,1,2,0,ok-sos006,2006,Nordstrand,Kvinner,30-39,antall personer,55
EliminatedValue,2,30114,1,3,0,ok-sos006,2006,Nordstrand,Kvinner,40-49,antall personer,178
EliminatedValue,2,30114,1,4,0,ok-sos006,2006,Nordstrand,Kvinner,50-59,antall personer,384
EliminatedValue,2,30114,1,5,0,ok-sos006,2006,Nordstrand,Kvinner,60-67,antall personer,468
EliminatedValue,2,30114,2,0,0,ok-sos006,2006,Nordstrand,Menn,I alt,antall personer,704
EliminatedValue,2,30114,2,1,0,ok-sos006,2006,Nordstrand,Menn,18-29,antall personer,19
EliminatedValue,2,30114,2,2,0,ok-sos006,2006,Nordstrand,Menn,30-39,antall personer,48
EliminatedValue,2,30114,2,3,0,ok-sos006,2006,Nordstrand,Menn,40-49,antall personer,106
EliminatedValue,2,30114,2,4,0,ok-sos006,2006,Nordstrand,Menn,50-59,antall personer,238
EliminatedValue,2,30114,2,5,0,ok-sos006,2006,Nordstrand,Menn,60-67,antall personer,293
EliminatedValue,2,30115,0,0,0,ok-sos006,2006,Søndre Nordstrand,I alt,I alt,antall personer,1822
EliminatedValue,2,30115,0,1,0,ok-sos006,2006,Søndre Nordstrand,I alt,18-29,antall personer,55
EliminatedValue,2,30115,0,2,0,ok-sos006,2006,Søndre Nordstrand,I alt,30-39,antall personer,121
EliminatedValue,2,30115,0,3,0,ok-sos006,2006,Søndre Nordstrand,I alt,40-49,antall personer,370
EliminatedValue,2,30115,0,4,0,ok-sos006,2006,Søndre Nordstrand,I alt,50-59,antall personer,668
EliminatedValue,2,30115,0,5,0,ok-sos006,2006,Søndre Nordstrand,I alt,60-67,antall personer,608
EliminatedValue,2,30115,1,0,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,I alt,antall personer,975
EliminatedValue,2,30115,1,1,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,18-29,antall personer,26
EliminatedValue,2,30115,1,2,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,30-39,antall personer,62
EliminatedValue,2,30115,1,3,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,40-49,antall personer,202
EliminatedValue,2,30115,1,4,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,50-59,antall personer,384
EliminatedValue,2,30115,1,5,0,ok-sos006,2006,Søndre Nordstrand,Kvinner,60-67,antall personer,301
EliminatedValue,2,30115,2,0,0,ok-sos006,2006,Søndre Nordstrand,Menn,I alt,antall personer,847
EliminatedValue,2,30115,2,1,0,ok-sos006,2006,Søndre Nordstrand,Menn,18-29,antall personer,29
EliminatedValue,2,30115,2,2,0,ok-sos006,2006,Søndre Nordstrand,Menn,30-39,antall personer,59
EliminatedValue,2,30115,2,3,0,ok-sos006,2006,Søndre Nordstrand,Menn,40-49,antall personer,168
EliminatedValue,2,30115,2,4,0,ok-sos006,2006,Søndre Nordstrand,Menn,50-59,antall personer,284
EliminatedValue,2,30115,2,5,0,ok-sos006,2006,Søndre Nordstrand,Menn,60-67,antall personer,307
EliminatedValue,2,30199,0,0,0,ok-sos006,2006,Uten registrert adresse,I alt,I alt,antall personer,200
EliminatedValue,2,30199,0,1,0,ok-sos006,2006,Uten registrert adresse,I alt,18-29,antall personer,0
EliminatedValue,2,30199,0,2,0,ok-sos006,2006,Uten registrert adresse,I alt,30-39,antall personer,13
EliminatedValue,2,30199,0,3,0,ok-sos006,2006,Uten registrert adresse,I alt,40-49,antall personer,67
EliminatedValue,2,30199,0,4,0,ok-sos006,2006,Uten registrert adresse,I alt,50-59,antall personer,69
EliminatedValue,2,30199,0,5,0,ok-sos006,2006,Uten registrert adresse,I alt,60-67,antall personer,51
EliminatedValue,2,30199,1,0,0,ok-sos006,2006,Uten registrert adresse,Kvinner,I alt,antall personer,55
EliminatedValue,2,30199,1,1,0,ok-sos006,2006,Uten registrert adresse,Kvinner,18-29,antall personer,0
EliminatedValue,2,30199,1,2,0,ok-sos006,2006,Uten registrert adresse,Kvinner,30-39,antall personer,3
EliminatedValue,2,30199,1,3,0,ok-sos006,2006,Uten registrert adresse,Kvinner,40-49,antall personer,20
EliminatedValue,2,30199,1,4,0,ok-sos006,2006,Uten registrert adresse,Kvinner,50-59,antall personer,17
EliminatedValue,2,30199,1,5,0,ok-sos006,2006,Uten registrert adresse,Kvinner,60-67,antall personer,15
EliminatedValue,2,30199,2,0,0,ok-sos006,2006,Uten registrert adresse,Menn,I alt,antall personer,145
EliminatedValue,2,30199,2,1,0,ok-sos006,2006,Uten registrert adresse,Menn,18-29,antall personer,0
EliminatedValue,2,30199,2,2,0,ok-sos006,2006,Uten registrert adresse,Menn,30-39,antall personer,10
EliminatedValue,2,30199,2,3,0,ok-sos006,2006,Uten registrert adresse,Menn,40-49,antall personer,47
EliminatedValue,2,30199,2,4,0,ok-sos006,2006,Uten registrert adresse,Menn,50-59,antall personer,52
EliminatedValue,2,30199,2,5,0,ok-sos006,2006,Uten registrert adresse,Menn,60-67,antall personer,36
EliminatedValue,2,30118195,0,0,0,ok-sos006,2006,Ukjent bydel,I alt,I alt,antall personer,
EliminatedValue,2,30118195,0,1,0,ok-sos006,2006,Ukjent bydel,I alt,18-29,antall personer,
EliminatedValue,2,30118195,0,2,0,ok-sos006,2006,Ukjent bydel,I alt,30-39,antall personer,
EliminatedValue,2,30118195,0,3,0,ok-sos006,2006,Ukjent bydel,I alt,40-49,antall personer,
EliminatedValue,2,30118195,0,4,0,ok-sos006,2006,Ukjent bydel,I alt,50-59,antall personer,
EliminatedValue,2,30118195,0,5,0,ok-sos006,2006,Ukjent bydel,I alt,60-67,antall personer,
EliminatedValue,2,30118195,1,0,0,ok-sos006,2006,Ukjent bydel,Kvinner,I alt,antall personer,
EliminatedValue,2,30118195,1,1,0,ok-sos006,2006,Ukjent bydel,Kvinner,18-29,antall personer,
EliminatedValue,2,30118195,1,2,0,ok-sos006,2006,Ukjent bydel,Kvinner,30-39,antall personer,
EliminatedValue,2,30118195,1,3,0,ok-sos006,2006,Ukjent bydel,Kvinner,40-49,antall personer,
EliminatedValue,2,30118195,1,4,0,ok-sos006,2006,Ukjent bydel,Kvinner,50-59,antall personer,
EliminatedValue,2,30118195,1,5,0,ok-sos006,2006,Ukjent bydel,Kvinner,60-67,antall personer,
EliminatedValue,2,30118195,2,0,0,ok-sos006,2006,Ukjent bydel,Menn,I alt,antall personer,
EliminatedValue,2,30118195,2,1,0,ok-sos006,2006,Ukjent bydel,Menn,18-29,antall personer,
EliminatedValue,2,30118195,2,2,0,ok-sos006,2006,Ukjent bydel,Menn,30-39,antall personer,
EliminatedValue,2,30118195,2,3,0,ok-sos006,2006,Ukjent bydel,Menn,40-49,antall personer,
EliminatedValue,2,30118195,2,4,0,ok-sos006,2006,Ukjent bydel,Menn,50-59,antall personer,
EliminatedValue,2,30118195,2,5,0,ok-sos006,2006,Ukjent bydel,Menn,60-67,antall personer,
EliminatedValue,3,301,0,0,0,ok-sos006,2007,Oslo i alt,I alt,I alt,antall personer,24833
EliminatedValue,3,301,0,1,0,ok-sos006,2007,Oslo i alt,I alt,18-29,antall personer,556
EliminatedValue,3,301,0,2,0,ok-sos006,2007,Oslo i alt,I alt,30-39,antall personer,1423
EliminatedValue,3,301,0,3,0,ok-sos006,2007,Oslo i alt,I alt,40-49,antall personer,4376
EliminatedValue,3,301,0,4,0,ok-sos006,2007,Oslo i alt,I alt,50-59,antall personer,8659
EliminatedValue,3,301,0,5,0,ok-sos006,2007,Oslo i alt,I alt,60-67,antall personer,9819
EliminatedValue,3,301,1,0,0,ok-sos006,2007,Oslo i alt,Kvinner,I alt,antall personer,13780
EliminatedValue,3,301,1,1,0,ok-sos006,2007,Oslo i alt,Kvinner,18-29,antall personer,250
EliminatedValue,3,301,1,2,0,ok-sos006,2007,Oslo i alt,Kvinner,30-39,antall personer,679
EliminatedValue,3,301,1,3,0,ok-sos006,2007,Oslo i alt,Kvinner,40-49,antall personer,2268
EliminatedValue,3,301,1,4,0,ok-sos006,2007,Oslo i alt,Kvinner,50-59,antall personer,5008
EliminatedValue,3,301,1,5,0,ok-sos006,2007,Oslo i alt,Kvinner,60-67,antall personer,5575
EliminatedValue,3,301,2,0,0,ok-sos006,2007,Oslo i alt,Menn,I alt,antall personer,11053
EliminatedValue,3,301,2,1,0,ok-sos006,2007,Oslo i alt,Menn,18-29,antall personer,306
EliminatedValue,3,301,2,2,0,ok-sos006,2007,Oslo i alt,Menn,30-39,antall personer,744
EliminatedValue,3,301,2,3,0,ok-sos006,2007,Oslo i alt,Menn,40-49,antall personer,2108
EliminatedValue,3,301,2,4,0,ok-sos006,2007,Oslo i alt,Menn,50-59,antall personer,3651
EliminatedValue,3,301,2,5,0,ok-sos006,2007,Oslo i alt,Menn,60-67,antall personer,4244
EliminatedValue,3,30101,0,0,0,ok-sos006,2007,Gamle Oslo,I alt,I alt,antall personer,1899
EliminatedValue,3,30101,0,1,0,ok-sos006,2007,Gamle Oslo,I alt,18-29,antall personer,34
EliminatedValue,3,30101,0,2,0,ok-sos006,2007,Gamle Oslo,I alt,30-39,antall personer,150
EliminatedValue,3,30101,0,3,0,ok-sos006,2007,Gamle Oslo,I alt,40-49,antall personer,381
EliminatedValue,3,30101,0,4,0,ok-sos006,2007,Gamle Oslo,I alt,50-59,antall personer,717
EliminatedValue,3,30101,0,5,0,ok-sos006,2007,Gamle Oslo,I alt,60-67,antall personer,617
EliminatedValue,3,30101,1,0,0,ok-sos006,2007,Gamle Oslo,Kvinner,I alt,antall personer,889
EliminatedValue,3,30101,1,1,0,ok-sos006,2007,Gamle Oslo,Kvinner,18-29,antall personer,15
EliminatedValue,3,30101,1,2,0,ok-sos006,2007,Gamle Oslo,Kvinner,30-39,antall personer,70
EliminatedValue,3,30101,1,3,0,ok-sos006,2007,Gamle Oslo,Kvinner,40-49,antall personer,160
EliminatedValue,3,30101,1,4,0,ok-sos006,2007,Gamle Oslo,Kvinner,50-59,antall personer,358
EliminatedValue,3,30101,1,5,0,ok-sos006,2007,Gamle Oslo,Kvinner,60-67,antall personer,286
EliminatedValue,3,30101,2,0,0,ok-sos006,2007,Gamle Oslo,Menn,I alt,antall personer,1010
EliminatedValue,3,30101,2,1,0,ok-sos006,2007,Gamle Oslo,Menn,18-29,antall personer,19
EliminatedValue,3,30101,2,2,0,ok-sos006,2007,Gamle Oslo,Menn,30-39,antall personer,80
EliminatedValue,3,30101,2,3,0,ok-sos006,2007,Gamle Oslo,Menn,40-49,antall personer,221
EliminatedValue,3,30101,2,4,0,ok-sos006,2007,Gamle Oslo,Menn,50-59,antall personer,359
EliminatedValue,3,30101,2,5,0,ok-sos006,2007,Gamle Oslo,Menn,60-67,antall personer,331
EliminatedValue,3,30102,0,0,0,ok-sos006,2007,Grünerløkka,I alt,I alt,antall personer,1763
EliminatedValue,3,30102,0,1,0,ok-sos006,2007,Grünerløkka,I alt,18-29,antall personer,25
EliminatedValue,3,30102,0,2,0,ok-sos006,2007,Grünerløkka,I alt,30-39,antall personer,121
EliminatedValue,3,30102,0,3,0,ok-sos006,2007,Grünerløkka,I alt,40-49,antall personer,395
EliminatedValue,3,30102,0,4,0,ok-sos006,2007,Grünerløkka,I alt,50-59,antall personer,636
EliminatedValue,3,30102,0,5,0,ok-sos006,2007,Grünerløkka,I alt,60-67,antall personer,586
EliminatedValue,3,30102,1,0,0,ok-sos006,2007,Grünerløkka,Kvinner,I alt,antall personer,842
EliminatedValue,3,30102,1,1,0,ok-sos006,2007,Grünerløkka,Kvinner,18-29,antall personer,8
EliminatedValue,3,30102,1,2,0,ok-sos006,2007,Grünerløkka,Kvinner,30-39,antall personer,52
EliminatedValue,3,30102,1,3,0,ok-sos006,2007,Grünerløkka,Kvinner,40-49,antall personer,171
EliminatedValue,3,30102,1,4,0,ok-sos006,2007,Grünerløkka,Kvinner,50-59,antall personer,336
EliminatedValue,3,30102,1,5,0,ok-sos006,2007,Grünerløkka,Kvinner,60-67,antall personer,275
EliminatedValue,3,30102,2,0,0,ok-sos006,2007,Grünerløkka,Menn,I alt,antall personer,921
EliminatedValue,3,30102,2,1,0,ok-sos006,2007,Grünerløkka,Menn,18-29,antall personer,17
EliminatedValue,3,30102,2,2,0,ok-sos006,2007,Grünerløkka,Menn,30-39,antall personer,69
EliminatedValue,3,30102,2,3,0,ok-sos006,2007,Grünerløkka,Menn,40-49,antall personer,224
EliminatedValue,3,30102,2,4,0,ok-sos006,2007,Grünerløkka,Menn,50-59,antall personer,300
EliminatedValue,3,30102,2,5,0,ok-sos006,2007,Grünerløkka,Menn,60-67,antall personer,311
EliminatedValue,3,30103,0,0,0,ok-sos006,2007,Sagene,I alt,I alt,antall personer,1736
EliminatedValue,3,30103,0,1,0,ok-sos006,2007,Sagene,I alt,18-29,antall personer,23
EliminatedValue,3,30103,0,2,0,ok-sos006,2007,Sagene,I alt,30-39,antall personer,101
EliminatedValue,3,30103,0,3,0,ok-sos006,2007,Sagene,I alt,40-49,antall personer,380
EliminatedValue,3,30103,0,4,0,ok-sos006,2007,Sagene,I alt,50-59,antall personer,637
EliminatedValue,3,30103,0,5,0,ok-sos006,2007,Sagene,I alt,60-67,antall personer,595
EliminatedValue,3,30103,1,0,0,ok-sos006,2007,Sagene,Kvinner,I alt,antall personer,821
EliminatedValue,3,30103,1,1,0,ok-sos006,2007,Sagene,Kvinner,18-29,antall personer,10
EliminatedValue,3,30103,1,2,0,ok-sos006,2007,Sagene,Kvinner,30-39,antall personer,40
EliminatedValue,3,30103,1,3,0,ok-sos006,2007,Sagene,Kvinner,40-49,antall personer,178
EliminatedValue,3,30103,1,4,0,ok-sos006,2007,Sagene,Kvinner,50-59,antall personer,304
EliminatedValue,3,30103,1,5,0,ok-sos006,2007,Sagene,Kvinner,60-67,antall personer,289
