ContentsCode_kode,år_kode,bydel_kode,sosialhjelpsmottakere og berørte_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bydel_navn,sosialhjelpsmottakere og berørte_navn,statistikkvariabel_navn,verdi
EliminatedValue,6,12,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Stovner,Barn av par,Antall,620
EliminatedValue,6,12,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Stovner,Barn av enslig forsørger,Antall,407
EliminatedValue,6,13,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Sosialhjelpsmottakere i alt,Antall,1277
EliminatedValue,6,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Berørte av sosialhjelp,Antall,2792
EliminatedValue,6,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Berørte ektefeller/samboere,Antall,358
EliminatedValue,6,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Berørte barn i alt,Antall,1157
EliminatedValue,6,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Barn av par,Antall,690
EliminatedValue,6,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Alna,Barn av enslig forsørger,Antall,467
EliminatedValue,6,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,1118
EliminatedValue,6,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Berørte av sosialhjelp,Antall,2112
EliminatedValue,6,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Berørte ektefeller/samboere,Antall,233
EliminatedValue,6,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Berørte barn i alt,Antall,761
EliminatedValue,6,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Barn av par,Antall,406
EliminatedValue,6,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Østensjø,Barn av enslig forsørger,Antall,355
EliminatedValue,6,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,784
EliminatedValue,6,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1361
EliminatedValue,6,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,158
EliminatedValue,6,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Berørte barn i alt,Antall,419
EliminatedValue,6,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Barn av par,Antall,178
EliminatedValue,6,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Nordstrand,Barn av enslig forsørger,Antall,241
EliminatedValue,6,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1325
EliminatedValue,6,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,3004
EliminatedValue,6,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,316
EliminatedValue,6,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1363
EliminatedValue,6,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Barn av par,Antall,660
EliminatedValue,6,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2011,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,703
EliminatedValue,7,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,17317
EliminatedValue,7,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Berørte av sosialhjelp,Antall,31315
EliminatedValue,7,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Berørte ektefeller/samboere,Antall,3495
EliminatedValue,7,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Berørte barn i alt,Antall,10503
EliminatedValue,7,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Barn av par,Antall,5001
EliminatedValue,7,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Oslo i alt,Barn av enslig forsørger,Antall,5502
EliminatedValue,7,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,18272
EliminatedValue,7,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Berørte av sosialhjelp,Antall,33022
EliminatedValue,7,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Berørte ektefeller/samboere,Antall,3688
EliminatedValue,7,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Berørte barn i alt,Antall,11062
EliminatedValue,7,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Barn av par,Antall,5246
EliminatedValue,7,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Sum bydeler,Barn av enslig forsørger,Antall,5816
EliminatedValue,7,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2683
EliminatedValue,7,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,4991
EliminatedValue,7,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,532
EliminatedValue,7,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Berørte barn i alt,Antall,1776
EliminatedValue,7,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Barn av par,Antall,767
EliminatedValue,7,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,1009
EliminatedValue,7,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,1965
EliminatedValue,7,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3406
EliminatedValue,7,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,367
EliminatedValue,7,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Berørte barn i alt,Antall,1074
EliminatedValue,7,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Barn av par,Antall,467
EliminatedValue,7,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grünerløkka,Barn av enslig forsørger,Antall,607
EliminatedValue,7,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1770
EliminatedValue,7,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Berørte av sosialhjelp,Antall,2825
EliminatedValue,7,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Berørte ektefeller/samboere,Antall,272
EliminatedValue,7,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Berørte barn i alt,Antall,783
EliminatedValue,7,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Barn av par,Antall,285
EliminatedValue,7,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Sagene,Barn av enslig forsørger,Antall,498
EliminatedValue,7,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1277
EliminatedValue,7,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1817
EliminatedValue,7,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,159
EliminatedValue,7,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Berørte barn i alt,Antall,381
EliminatedValue,7,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Barn av par,Antall,153
EliminatedValue,7,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,228
EliminatedValue,7,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1215
EliminatedValue,7,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Berørte av sosialhjelp,Antall,1764
EliminatedValue,7,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Berørte ektefeller/samboere,Antall,171
EliminatedValue,7,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Berørte barn i alt,Antall,378
EliminatedValue,7,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Barn av par,Antall,170
EliminatedValue,7,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Frogner,Barn av enslig forsørger,Antall,208
EliminatedValue,7,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,352
EliminatedValue,7,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Berørte av sosialhjelp,Antall,559
EliminatedValue,7,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Berørte ektefeller/samboere,Antall,78
EliminatedValue,7,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Berørte barn i alt,Antall,129
EliminatedValue,7,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Barn av par,Antall,69
EliminatedValue,7,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Ullern,Barn av enslig forsørger,Antall,60
EliminatedValue,7,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,504
EliminatedValue,7,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,846
EliminatedValue,7,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,97
EliminatedValue,7,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Berørte barn i alt,Antall,245
EliminatedValue,7,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Barn av par,Antall,108
EliminatedValue,7,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Vestre Aker,Barn av enslig forsørger,Antall,137
EliminatedValue,7,9,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Sosialhjelpsmottakere i alt,Antall,831
EliminatedValue,7,9,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Berørte av sosialhjelp,Antall,1321
EliminatedValue,7,9,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Berørte ektefeller/samboere,Antall,161
EliminatedValue,7,9,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Berørte barn i alt,Antall,329
EliminatedValue,7,9,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Barn av par,Antall,131
EliminatedValue,7,9,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordre Aker,Barn av enslig forsørger,Antall,198
EliminatedValue,7,10,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Sosialhjelpsmottakere i alt,Antall,1172
EliminatedValue,7,10,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Berørte av sosialhjelp,Antall,2267
EliminatedValue,7,10,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Berørte ektefeller/samboere,Antall,304
EliminatedValue,7,10,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Berørte barn i alt,Antall,791
EliminatedValue,7,10,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Barn av par,Antall,420
EliminatedValue,7,10,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Bjerke,Barn av enslig forsørger,Antall,371
EliminatedValue,7,11,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Sosialhjelpsmottakere i alt,Antall,1116
EliminatedValue,7,11,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Berørte av sosialhjelp,Antall,2093
EliminatedValue,7,11,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Berørte ektefeller/samboere,Antall,249
EliminatedValue,7,11,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Berørte barn i alt,Antall,728
EliminatedValue,7,11,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Barn av par,Antall,347
EliminatedValue,7,11,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Grorud,Barn av enslig forsørger,Antall,381
EliminatedValue,7,12,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Sosialhjelpsmottakere i alt,Antall,1064
EliminatedValue,7,12,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Berørte av sosialhjelp,Antall,2347
EliminatedValue,7,12,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Berørte ektefeller/samboere,Antall,319
EliminatedValue,7,12,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Berørte barn i alt,Antall,964
EliminatedValue,7,12,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Barn av par,Antall,588
EliminatedValue,7,12,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Stovner,Barn av enslig forsørger,Antall,376
EliminatedValue,7,13,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Sosialhjelpsmottakere i alt,Antall,1190
EliminatedValue,7,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Berørte av sosialhjelp,Antall,2583
EliminatedValue,7,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Berørte ektefeller/samboere,Antall,312
EliminatedValue,7,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Berørte barn i alt,Antall,1081
EliminatedValue,7,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Barn av par,Antall,607
EliminatedValue,7,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Alna,Barn av enslig forsørger,Antall,474
EliminatedValue,7,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,1028
EliminatedValue,7,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Berørte av sosialhjelp,Antall,1948
EliminatedValue,7,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Berørte ektefeller/samboere,Antall,213
EliminatedValue,7,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Berørte barn i alt,Antall,707
EliminatedValue,7,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Barn av par,Antall,352
EliminatedValue,7,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Østensjø,Barn av enslig forsørger,Antall,355
EliminatedValue,7,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,772
EliminatedValue,7,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1361
EliminatedValue,7,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,144
EliminatedValue,7,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Berørte barn i alt,Antall,445
EliminatedValue,7,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Barn av par,Antall,181
EliminatedValue,7,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Nordstrand,Barn av enslig forsørger,Antall,264
EliminatedValue,7,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1333
EliminatedValue,7,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,2894
EliminatedValue,7,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,310
EliminatedValue,7,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1251
EliminatedValue,7,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Barn av par,Antall,601
EliminatedValue,7,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2012,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,650
EliminatedValue,8,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,17750
EliminatedValue,8,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Berørte av sosialhjelp,Antall,33725
EliminatedValue,8,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Berørte ektefeller/samboere,Antall,3624
EliminatedValue,8,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Berørte barn i alt,Antall,10839
EliminatedValue,8,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Barn av par,Antall,5136
EliminatedValue,8,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Oslo i alt,Barn av enslig forsørger,Antall,5703
EliminatedValue,8,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,18833
EliminatedValue,8,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Berørte av sosialhjelp,Antall,34952
EliminatedValue,8,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Berørte ektefeller/samboere,Antall,3832
EliminatedValue,8,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Berørte barn i alt,Antall,11346
EliminatedValue,8,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Barn av par,Antall,5375
EliminatedValue,8,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Sum bydeler,Barn av enslig forsørger,Antall,5971
EliminatedValue,8,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2699
EliminatedValue,8,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,5135
EliminatedValue,8,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,512
EliminatedValue,8,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Berørte barn i alt,Antall,1718
EliminatedValue,8,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Barn av par,Antall,689
EliminatedValue,8,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,1029
EliminatedValue,8,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2132
EliminatedValue,8,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3737
EliminatedValue,8,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,390
EliminatedValue,8,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Berørte barn i alt,Antall,1132
EliminatedValue,8,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Barn av par,Antall,490
EliminatedValue,8,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Grünerløkka,Barn av enslig forsørger,Antall,642
EliminatedValue,8,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1763
EliminatedValue,8,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Sagene,Berørte av sosialhjelp,Antall,2924
EliminatedValue,8,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Sagene,Berørte ektefeller/samboere,Antall,293
EliminatedValue,8,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Sagene,Berørte barn i alt,Antall,773
EliminatedValue,8,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2013,Bydel Sagene,Barn av par,Antall,276
