Region_kode,ContentsCode_kode,Tid_kode,Region_navn,ContentsCode_navn,Tid_navn,verdi
0301,Fraflytting8,2009K1,Oslo - Oslove,"Utflytting, innalandsk",2009K1,4944
0301,Fraflytting8,2009K2,Oslo - Oslove,"Utflytting, innalandsk",2009K2,5640
0301,Fraflytting8,2009K3,Oslo - Oslove,"Utflytting, innalandsk",2009K3,8279
0301,Fraflytting8,2009K4,Oslo - Oslove,"Utflytting, innalandsk",2009K4,6101
0301,Fraflytting8,2010K1,Oslo - Oslove,"Utflytting, innalandsk",2010K1,5744
0301,Fraflytting8,2010K2,Oslo - Oslove,"Utflytting, innalandsk",2010K2,6147
0301,Fraflytting8,2010K3,Oslo - Oslove,"Utflytting, innalandsk",2010K3,9190
0301,Fraflytting8,2010K4,Oslo - Oslove,"Utflytting, innalandsk",2010K4,5976
0301,Fraflytting8,2011K1,Oslo - Oslove,"Utflytting, innalandsk",2011K1,5501
0301,Fraflytting8,2011K2,Oslo - Oslove,"Utflytting, innalandsk",2011K2,6412
0301,Fraflytting8,2011K3,Oslo - Oslove,"Utflytting, innalandsk",2011K3,10034
0301,Fraflytting8,2011K4,Oslo - Oslove,"Utflytting, innalandsk",2011K4,6680
0301,Fraflytting8,2012K1,Oslo - Oslove,"Utflytting, innalandsk",2012K1,6096
0301,Fraflytting8,2012K2,Oslo - Oslove,"Utflytting, innalandsk",2012K2,7025
0301,Fraflytting8,2012K3,Oslo - Oslove,"Utflytting, innalandsk",2012K3,10017
0301,Fraflytting8,2012K4,Oslo - Oslove,"Utflytting, innalandsk",2012K4,6396
0301,Fraflytting8,2013K1,Oslo - Oslove,"Utflytting, innalandsk",2013K1,5894
0301,Fraflytting8,2013K2,Oslo - Oslove,"Utflytting, innalandsk",2013K2,7166
0301,Fraflytting8,2013K3,Oslo - Oslove,"Utflytting, innalandsk",2013K3,10506
0301,Fraflytting8,2013K4,Oslo - Oslove,"Utflytting, innalandsk",2013K4,6630
0301,Fraflytting8,2014K1,Oslo - Oslove,"Utflytting, innalandsk",2014K1,5855
0301,Fraflytting8,2014K2,Oslo - Oslove,"Utflytting, innalandsk",2014K2,7472
0301,Fraflytting8,2014K3,Oslo - Oslove,"Utflytting, innalandsk",2014K3,10014
0301,Fraflytting8,2014K4,Oslo - Oslove,"Utflytting, innalandsk",2014K4,6150
0301,Fraflytting8,2015K1,Oslo - Oslove,"Utflytting, innalandsk",2015K1,6453
0301,Fraflytting8,2015K2,Oslo - Oslove,"Utflytting, innalandsk",2015K2,7865
0301,Fraflytting8,2015K3,Oslo - Oslove,"Utflytting, innalandsk",2015K3,10468
0301,Fraflytting8,2015K4,Oslo - Oslove,"Utflytting, innalandsk",2015K4,6489
0301,Fraflytting8,2016K1,Oslo - Oslove,"Utflytting, innalandsk",2016K1,6174
0301,Fraflytting8,2016K2,Oslo - Oslove,"Utflytting, innalandsk",2016K2,7594
0301,Fraflytting8,2016K3,Oslo - Oslove,"Utflytting, innalandsk",2016K3,10374
0301,Fraflytting8,2016K4,Oslo - Oslove,"Utflytting, innalandsk",2016K4,7312
0301,Fraflytting8,2017K1,Oslo - Oslove,"Utflytting, innalandsk",2017K1,6277
0301,Fraflytting8,2017K2,Oslo - Oslove,"Utflytting, innalandsk",2017K2,8338
0301,Fraflytting8,2017K3,Oslo - Oslove,"Utflytting, innalandsk",2017K3,11737
0301,Fraflytting8,2017K4,Oslo - Oslove,"Utflytting, innalandsk",2017K4,6919
0301,Fraflytting8,2018K1,Oslo - Oslove,"Utflytting, innalandsk",2018K1,6556
0301,Fraflytting8,2018K2,Oslo - Oslove,"Utflytting, innalandsk",2018K2,7732
0301,Fraflytting8,2018K3,Oslo - Oslove,"Utflytting, innalandsk",2018K3,11457
0301,Fraflytting8,2018K4,Oslo - Oslove,"Utflytting, innalandsk",2018K4,7021
0301,Fraflytting8,2019K1,Oslo - Oslove,"Utflytting, innalandsk",2019K1,6378
0301,Fraflytting8,2019K2,Oslo - Oslove,"Utflytting, innalandsk",2019K2,7858
0301,Fraflytting8,2019K3,Oslo - Oslove,"Utflytting, innalandsk",2019K3,11455
0301,Fraflytting8,2019K4,Oslo - Oslove,"Utflytting, innalandsk",2019K4,6450
0301,Fraflytting8,2020K1,Oslo - Oslove,"Utflytting, innalandsk",2020K1,7146
0301,Fraflytting8,2020K2,Oslo - Oslove,"Utflytting, innalandsk",2020K2,7855
0301,Fraflytting8,2020K3,Oslo - Oslove,"Utflytting, innalandsk",2020K3,12285
0301,Fraflytting8,2020K4,Oslo - Oslove,"Utflytting, innalandsk",2020K4,8785
0301,Fraflytting8,2021K1,Oslo - Oslove,"Utflytting, innalandsk",2021K1,8558
0301,Fraflytting8,2021K2,Oslo - Oslove,"Utflytting, innalandsk",2021K2,9591
0301,Fraflytting8,2021K3,Oslo - Oslove,"Utflytting, innalandsk",2021K3,13585
0301,Fraflytting8,2021K4,Oslo - Oslove,"Utflytting, innalandsk",2021K4,8264
0301,Fraflytting8,2022K1,Oslo - Oslove,"Utflytting, innalandsk",2022K1,7116
0301,Fraflytting8,2022K2,Oslo - Oslove,"Utflytting, innalandsk",2022K2,7999
0301,Fraflytting8,2022K3,Oslo - Oslove,"Utflytting, innalandsk",2022K3,12171
0301,Fraflytting8,2022K4,Oslo - Oslove,"Utflytting, innalandsk",2022K4,8326
0301,Fraflytting8,2023K1,Oslo - Oslove,"Utflytting, innalandsk",2023K1,7181
0301,Fraflytting8,2023K2,Oslo - Oslove,"Utflytting, innalandsk",2023K2,8184
0301,Fraflytting8,2023K3,Oslo - Oslove,"Utflytting, innalandsk",2023K3,11641
0301,Fraflytting8,2023K4,Oslo - Oslove,"Utflytting, innalandsk",2023K4,7155
0301,Fraflytting8,2024K1,Oslo - Oslove,"Utflytting, innalandsk",2024K1,6502
0301,Fraflytting8,2024K2,Oslo - Oslove,"Utflytting, innalandsk",2024K2,7992
0301,Fraflytting8,2024K3,Oslo - Oslove,"Utflytting, innalandsk",2024K3,12047
0301,Fraflytting8,2024K4,Oslo - Oslove,"Utflytting, innalandsk",2024K4,7211
0301,Fraflytting8,2025K1,Oslo - Oslove,"Utflytting, innalandsk",2025K1,6965
0301,Fraflytting8,2025K2,Oslo - Oslove,"Utflytting, innalandsk",2025K2,8469
0301,Fraflytting8,2025K3,Oslo - Oslove,"Utflytting, innalandsk",2025K3,12567
0301,Fraflytting8,2025K4,Oslo - Oslove,"Utflytting, innalandsk",2025K4,6972
0301,Fraflytting8,2026K1,Oslo - Oslove,"Utflytting, innalandsk",2026K1,6843
0301,Nettoinnflytting9,1997K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1997K4,93
0301,Nettoinnflytting9,1998K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1998K1,1208
0301,Nettoinnflytting9,1998K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1998K2,-244
0301,Nettoinnflytting9,1998K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1998K3,-558
0301,Nettoinnflytting9,1998K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1998K4,-543
0301,Nettoinnflytting9,1999K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1999K1,1043
0301,Nettoinnflytting9,1999K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1999K2,54
0301,Nettoinnflytting9,1999K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1999K3,175
0301,Nettoinnflytting9,1999K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",1999K4,-285
0301,Nettoinnflytting9,2000K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2000K1,905
0301,Nettoinnflytting9,2000K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2000K2,-760
0301,Nettoinnflytting9,2000K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2000K3,-527
0301,Nettoinnflytting9,2000K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2000K4,-920
0301,Nettoinnflytting9,2001K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2001K1,1718
0301,Nettoinnflytting9,2001K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2001K2,141
0301,Nettoinnflytting9,2001K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2001K3,475
0301,Nettoinnflytting9,2001K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2001K4,-670
0301,Nettoinnflytting9,2002K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2002K1,1543
0301,Nettoinnflytting9,2002K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2002K2,100
0301,Nettoinnflytting9,2002K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2002K3,229
0301,Nettoinnflytting9,2002K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2002K4,458
0301,Nettoinnflytting9,2003K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2003K1,941
0301,Nettoinnflytting9,2003K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2003K2,-247
0301,Nettoinnflytting9,2003K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2003K3,643
0301,Nettoinnflytting9,2003K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2003K4,-29
0301,Nettoinnflytting9,2004K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2004K1,799
0301,Nettoinnflytting9,2004K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2004K2,375
0301,Nettoinnflytting9,2004K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2004K3,1480
0301,Nettoinnflytting9,2004K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2004K4,1180
0301,Nettoinnflytting9,2005K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2005K1,886
0301,Nettoinnflytting9,2005K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2005K2,322
0301,Nettoinnflytting9,2005K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2005K3,1989
0301,Nettoinnflytting9,2005K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2005K4,1112
0301,Nettoinnflytting9,2006K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2006K1,2294
0301,Nettoinnflytting9,2006K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2006K2,999
0301,Nettoinnflytting9,2006K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2006K3,1749
0301,Nettoinnflytting9,2006K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2006K4,799
0301,Nettoinnflytting9,2007K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2007K1,2154
0301,Nettoinnflytting9,2007K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2007K2,171
0301,Nettoinnflytting9,2007K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2007K3,2312
0301,Nettoinnflytting9,2007K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2007K4,2409
0301,Nettoinnflytting9,2008K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2008K1,3995
0301,Nettoinnflytting9,2008K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2008K2,1598
0301,Nettoinnflytting9,2008K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2008K3,3057
0301,Nettoinnflytting9,2008K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2008K4,1082
0301,Nettoinnflytting9,2009K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2009K1,2111
0301,Nettoinnflytting9,2009K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2009K2,-162
0301,Nettoinnflytting9,2009K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2009K3,2402
0301,Nettoinnflytting9,2009K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2009K4,1232
0301,Nettoinnflytting9,2010K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2010K1,1883
0301,Nettoinnflytting9,2010K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2010K2,406
0301,Nettoinnflytting9,2010K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2010K3,3181
0301,Nettoinnflytting9,2010K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2010K4,1072
0301,Nettoinnflytting9,2011K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2011K1,4518
0301,Nettoinnflytting9,2011K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2011K2,640
0301,Nettoinnflytting9,2011K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2011K3,2534
0301,Nettoinnflytting9,2011K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2011K4,640
0301,Nettoinnflytting9,2012K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2012K1,2698
0301,Nettoinnflytting9,2012K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2012K2,-467
0301,Nettoinnflytting9,2012K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2012K3,1300
0301,Nettoinnflytting9,2012K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2012K4,1534
0301,Nettoinnflytting9,2013K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2013K1,1808
0301,Nettoinnflytting9,2013K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2013K2,792
0301,Nettoinnflytting9,2013K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2013K3,2001
0301,Nettoinnflytting9,2013K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2013K4,253
0301,Nettoinnflytting9,2014K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2014K1,2604
0301,Nettoinnflytting9,2014K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2014K2,91
0301,Nettoinnflytting9,2014K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2014K3,3643
0301,Nettoinnflytting9,2014K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2014K4,775
0301,Nettoinnflytting9,2015K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2015K1,1834
0301,Nettoinnflytting9,2015K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2015K2,-417
0301,Nettoinnflytting9,2015K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2015K3,2824
0301,Nettoinnflytting9,2015K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2015K4,620
0301,Nettoinnflytting9,2016K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2016K1,1278
0301,Nettoinnflytting9,2016K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2016K2,-296
0301,Nettoinnflytting9,2016K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2016K3,2410
0301,Nettoinnflytting9,2016K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2016K4,-1002
0301,Nettoinnflytting9,2017K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2017K1,873
0301,Nettoinnflytting9,2017K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2017K2,-1393
0301,Nettoinnflytting9,2017K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2017K3,1388
0301,Nettoinnflytting9,2017K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2017K4,193
0301,Nettoinnflytting9,2018K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2018K1,125
0301,Nettoinnflytting9,2018K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2018K2,27
0301,Nettoinnflytting9,2018K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2018K3,1880
0301,Nettoinnflytting9,2018K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2018K4,158
0301,Nettoinnflytting9,2019K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2019K1,1687
0301,Nettoinnflytting9,2019K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2019K2,266
0301,Nettoinnflytting9,2019K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2019K3,2912
0301,Nettoinnflytting9,2019K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2019K4,1975
0301,Nettoinnflytting9,2020K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2020K1,-61
0301,Nettoinnflytting9,2020K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2020K2,-2124
0301,Nettoinnflytting9,2020K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2020K3,1918
0301,Nettoinnflytting9,2020K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2020K4,-1591
0301,Nettoinnflytting9,2021K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2021K1,-1389
0301,Nettoinnflytting9,2021K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2021K2,-2610
0301,Nettoinnflytting9,2021K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2021K3,1045
0301,Nettoinnflytting9,2021K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2021K4,130
0301,Nettoinnflytting9,2022K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2022K1,1766
0301,Nettoinnflytting9,2022K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2022K2,220
0301,Nettoinnflytting9,2022K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2022K3,2215
0301,Nettoinnflytting9,2022K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2022K4,493
0301,Nettoinnflytting9,2023K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2023K1,1362
0301,Nettoinnflytting9,2023K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2023K2,-590
0301,Nettoinnflytting9,2023K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2023K3,2823
0301,Nettoinnflytting9,2023K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2023K4,705
0301,Nettoinnflytting9,2024K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2024K1,1011
0301,Nettoinnflytting9,2024K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2024K2,-815
0301,Nettoinnflytting9,2024K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2024K3,1081
0301,Nettoinnflytting9,2024K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2024K4,91
0301,Nettoinnflytting9,2025K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2025K1,-39
0301,Nettoinnflytting9,2025K2,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2025K2,-1611
0301,Nettoinnflytting9,2025K3,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2025K3,930
0301,Nettoinnflytting9,2025K4,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2025K4,-154
0301,Nettoinnflytting9,2026K1,Oslo - Oslove,"Nettoinnflytting, inkl. inn- og utvandring",2026K1,-30
0301,Folketilvekst10,1997K4,Oslo - Oslove,Folkevekst,1997K4,541
0301,Folketilvekst10,1998K1,Oslo - Oslove,Folkevekst,1998K1,1541
0301,Folketilvekst10,1998K2,Oslo - Oslove,Folkevekst,1998K2,560
0301,Folketilvekst10,1998K3,Oslo - Oslove,Folkevekst,1998K3,154
0301,Folketilvekst10,1998K4,Oslo - Oslove,Folkevekst,1998K4,-143
0301,Folketilvekst10,1999K1,Oslo - Oslove,Folkevekst,1999K1,1265
0301,Folketilvekst10,1999K2,Oslo - Oslove,Folkevekst,1999K2,851
0301,Folketilvekst10,1999K3,Oslo - Oslove,Folkevekst,1999K3,941
0301,Folketilvekst10,1999K4,Oslo - Oslove,Folkevekst,1999K4,117
0301,Folketilvekst10,2000K1,Oslo - Oslove,Folkevekst,2000K1,1353
0301,Folketilvekst10,2000K2,Oslo - Oslove,Folkevekst,2000K2,6
0301,Folketilvekst10,2000K3,Oslo - Oslove,Folkevekst,2000K3,203
0301,Folketilvekst10,2000K4,Oslo - Oslove,Folkevekst,2000K4,-343
0301,Folketilvekst10,2001K1,Oslo - Oslove,Folkevekst,2001K1,2147
0301,Folketilvekst10,2001K2,Oslo - Oslove,Folkevekst,2001K2,917
0301,Folketilvekst10,2001K3,Oslo - Oslove,Folkevekst,2001K3,1142
0301,Folketilvekst10,2001K4,Oslo - Oslove,Folkevekst,2001K4,-214
0301,Folketilvekst10,2002K1,Oslo - Oslove,Folkevekst,2002K1,1952
0301,Folketilvekst10,2002K2,Oslo - Oslove,Folkevekst,2002K2,884
0301,Folketilvekst10,2002K3,Oslo - Oslove,Folkevekst,2002K3,1042
0301,Folketilvekst10,2002K4,Oslo - Oslove,Folkevekst,2002K4,934
0301,Folketilvekst10,2003K1,Oslo - Oslove,Folkevekst,2003K1,1501
0301,Folketilvekst10,2003K2,Oslo - Oslove,Folkevekst,2003K2,651
0301,Folketilvekst10,2003K3,Oslo - Oslove,Folkevekst,2003K3,1640
0301,Folketilvekst10,2003K4,Oslo - Oslove,Folkevekst,2003K4,699
0301,Folketilvekst10,2004K1,Oslo - Oslove,Folkevekst,2004K1,1602
0301,Folketilvekst10,2004K2,Oslo - Oslove,Folkevekst,2004K2,1400
0301,Folketilvekst10,2004K3,Oslo - Oslove,Folkevekst,2004K3,2490
0301,Folketilvekst10,2004K4,Oslo - Oslove,Folkevekst,2004K4,2029
0301,Folketilvekst10,2005K1,Oslo - Oslove,Folkevekst,2005K1,1564
0301,Folketilvekst10,2005K2,Oslo - Oslove,Folkevekst,2005K2,1640
0301,Folketilvekst10,2005K3,Oslo - Oslove,Folkevekst,2005K3,3159
0301,Folketilvekst10,2005K4,Oslo - Oslove,Folkevekst,2005K4,2202
0301,Folketilvekst10,2006K1,Oslo - Oslove,Folkevekst,2006K1,3411
0301,Folketilvekst10,2006K2,Oslo - Oslove,Folkevekst,2006K2,2251
0301,Folketilvekst10,2006K3,Oslo - Oslove,Folkevekst,2006K3,3082
0301,Folketilvekst10,2006K4,Oslo - Oslove,Folkevekst,2006K4,1462
0301,Folketilvekst10,2007K1,Oslo - Oslove,Folkevekst,2007K1,3215
0301,Folketilvekst10,2007K2,Oslo - Oslove,Folkevekst,2007K2,1564
0301,Folketilvekst10,2007K3,Oslo - Oslove,Folkevekst,2007K3,3656
0301,Folketilvekst10,2007K4,Oslo - Oslove,Folkevekst,2007K4,3432
0301,Folketilvekst10,2008K1,Oslo - Oslove,Folkevekst,2008K1,5169
0301,Folketilvekst10,2008K2,Oslo - Oslove,Folkevekst,2008K2,3156
0301,Folketilvekst10,2008K3,Oslo - Oslove,Folkevekst,2008K3,4579
0301,Folketilvekst10,2008K4,Oslo - Oslove,Folkevekst,2008K4,2087
0301,Folketilvekst10,2009K1,Oslo - Oslove,Folkevekst,2009K1,3395
0301,Folketilvekst10,2009K2,Oslo - Oslove,Folkevekst,2009K2,1359
0301,Folketilvekst10,2009K3,Oslo - Oslove,Folkevekst,2009K3,4063
0301,Folketilvekst10,2009K4,Oslo - Oslove,Folkevekst,2009K4,2568
0301,Folketilvekst10,2010K1,Oslo - Oslove,Folkevekst,2010K1,3181
0301,Folketilvekst10,2010K2,Oslo - Oslove,Folkevekst,2010K2,2041
0301,Folketilvekst10,2010K3,Oslo - Oslove,Folkevekst,2010K3,4841
0301,Folketilvekst10,2010K4,Oslo - Oslove,Folkevekst,2010K4,2307
0301,Folketilvekst10,2011K1,Oslo - Oslove,Folkevekst,2011K1,5775
0301,Folketilvekst10,2011K2,Oslo - Oslove,Folkevekst,2011K2,2287
0301,Folketilvekst10,2011K3,Oslo - Oslove,Folkevekst,2011K3,4199
0301,Folketilvekst10,2011K4,Oslo - Oslove,Folkevekst,2011K4,1794
0301,Folketilvekst10,2012K1,Oslo - Oslove,Folkevekst,2012K1,3957
0301,Folketilvekst10,2012K2,Oslo - Oslove,Folkevekst,2012K2,1136
0301,Folketilvekst10,2012K3,Oslo - Oslove,Folkevekst,2012K3,2954
0301,Folketilvekst10,2012K4,Oslo - Oslove,Folkevekst,2012K4,2634
0301,Folketilvekst10,2013K1,Oslo - Oslove,Folkevekst,2013K1,2987
0301,Folketilvekst10,2013K2,Oslo - Oslove,Folkevekst,2013K2,2360
0301,Folketilvekst10,2013K3,Oslo - Oslove,Folkevekst,2013K3,3677
0301,Folketilvekst10,2013K4,Oslo - Oslove,Folkevekst,2013K4,1473
0301,Folketilvekst10,2014K1,Oslo - Oslove,Folkevekst,2014K1,4066
0301,Folketilvekst10,2014K2,Oslo - Oslove,Folkevekst,2014K2,1784
0301,Folketilvekst10,2014K3,Oslo - Oslove,Folkevekst,2014K3,5388
0301,Folketilvekst10,2014K4,Oslo - Oslove,Folkevekst,2014K4,1975
0301,Folketilvekst10,2015K1,Oslo - Oslove,Folkevekst,2015K1,3057
0301,Folketilvekst10,2015K2,Oslo - Oslove,Folkevekst,2015K2,1311
0301,Folketilvekst10,2015K3,Oslo - Oslove,Folkevekst,2015K3,4570
0301,Folketilvekst10,2015K4,Oslo - Oslove,Folkevekst,2015K4,1776
0301,Folketilvekst10,2016K1,Oslo - Oslove,Folkevekst,2016K1,2597
0301,Folketilvekst10,2016K2,Oslo - Oslove,Folkevekst,2016K2,1600
0301,Folketilvekst10,2016K3,Oslo - Oslove,Folkevekst,2016K3,4104
0301,Folketilvekst10,2016K4,Oslo - Oslove,Folkevekst,2016K4,66
0301,Folketilvekst10,2017K1,Oslo - Oslove,Folkevekst,2017K1,2060
0301,Folketilvekst10,2017K2,Oslo - Oslove,Folkevekst,2017K2,241
0301,Folketilvekst10,2017K3,Oslo - Oslove,Folkevekst,2017K3,3002
0301,Folketilvekst10,2017K4,Oslo - Oslove,Folkevekst,2017K4,1406
0301,Folketilvekst10,2018K1,Oslo - Oslove,Folkevekst,2018K1,1267
0301,Folketilvekst10,2018K2,Oslo - Oslove,Folkevekst,2018K2,1726
0301,Folketilvekst10,2018K3,Oslo - Oslove,Folkevekst,2018K3,3424
0301,Folketilvekst10,2018K4,Oslo - Oslove,Folkevekst,2018K4,1181
0301,Folketilvekst10,2019K1,Oslo - Oslove,Folkevekst,2019K1,2876
0301,Folketilvekst10,2019K2,Oslo - Oslove,Folkevekst,2019K2,1864
0301,Folketilvekst10,2019K3,Oslo - Oslove,Folkevekst,2019K3,4524
0301,Folketilvekst10,2019K4,Oslo - Oslove,Folkevekst,2019K4,3159
0301,Folketilvekst10,2020K1,Oslo - Oslove,Folkevekst,2020K1,1163
