ContentsCode_kode,År_kode,Geografi_kode,Aldersgrupper_kode,Måltall_kode,ContentsCode_navn,År_navn,Geografi_navn,Aldersgrupper_navn,Måltall_navn,verdi
EliminatedValue,3,14,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Nordstrand,85-89 år,Personer,1004
EliminatedValue,3,14,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Nordstrand,90 år +,Personer,552
EliminatedValue,3,15,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,Alder i alt,Personer,35870
EliminatedValue,3,15,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,0 år,Personer,562
EliminatedValue,3,15,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,1-2 år,Personer,1190
EliminatedValue,3,15,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,3-5 år,Personer,1729
EliminatedValue,3,15,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,6-9 år,Personer,2187
EliminatedValue,3,15,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,10-12 år,Personer,1603
EliminatedValue,3,15,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,13-15 år,Personer,1693
EliminatedValue,3,15,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,16-17 år,Personer,1110
EliminatedValue,3,15,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,18-19 år,Personer,1150
EliminatedValue,3,15,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,20-22 år,Personer,1591
EliminatedValue,3,15,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,23-24 år,Personer,977
EliminatedValue,3,15,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,25-29 år,Personer,2340
EliminatedValue,3,15,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,30-39 år,Personer,5081
EliminatedValue,3,15,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,40-49 år,Personer,5404
EliminatedValue,3,15,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,50-66 år,Personer,7133
EliminatedValue,3,15,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,67-74 år,Personer,1158
EliminatedValue,3,15,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,75-79 år,Personer,393
EliminatedValue,3,15,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,80-84 år,Personer,296
EliminatedValue,3,15,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,85-89 år,Personer,192
EliminatedValue,3,15,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2011,Bydel Søndre Nordstrand,90 år +,Personer,81
EliminatedValue,4,100000,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,Alder i alt,Personer,609858
EliminatedValue,4,100000,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,0 år,Personer,9705
EliminatedValue,4,100000,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,1-2 år,Personer,18195
EliminatedValue,4,100000,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,3-5 år,Personer,23218
EliminatedValue,4,100000,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,6-9 år,Personer,25600
EliminatedValue,4,100000,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,10-12 år,Personer,17085
EliminatedValue,4,100000,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,13-15 år,Personer,16654
EliminatedValue,4,100000,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,16-17 år,Personer,11128
EliminatedValue,4,100000,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,18-19 år,Personer,11955
EliminatedValue,4,100000,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,20-22 år,Personer,25029
EliminatedValue,4,100000,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,23-24 år,Personer,19991
EliminatedValue,4,100000,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,25-29 år,Personer,63268
EliminatedValue,4,100000,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,30-39 år,Personer,115460
EliminatedValue,4,100000,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,40-49 år,Personer,84926
EliminatedValue,4,100000,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,50-66 år,Personer,105493
EliminatedValue,4,100000,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,67-74 år,Personer,28025
EliminatedValue,4,100000,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,75-79 år,Personer,11450
EliminatedValue,4,100000,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,80-84 år,Personer,10180
EliminatedValue,4,100000,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,85-89 år,Personer,7708
EliminatedValue,4,100000,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Oslo i alt,90 år +,Personer,4788
EliminatedValue,4,1,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,Alder i alt,Personer,44958
EliminatedValue,4,1,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,0 år,Personer,929
EliminatedValue,4,1,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,1-2 år,Personer,1594
EliminatedValue,4,1,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,3-5 år,Personer,1736
EliminatedValue,4,1,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,6-9 år,Personer,1474
EliminatedValue,4,1,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,10-12 år,Personer,853
EliminatedValue,4,1,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,13-15 år,Personer,800
EliminatedValue,4,1,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,16-17 år,Personer,520
EliminatedValue,4,1,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,18-19 år,Personer,667
EliminatedValue,4,1,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,20-22 år,Personer,1750
EliminatedValue,4,1,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,23-24 år,Personer,1731
EliminatedValue,4,1,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,25-29 år,Personer,6308
EliminatedValue,4,1,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,30-39 år,Personer,12303
EliminatedValue,4,1,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,40-49 år,Personer,6029
EliminatedValue,4,1,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,50-66 år,Personer,6034
EliminatedValue,4,1,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,67-74 år,Personer,1131
EliminatedValue,4,1,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,75-79 år,Personer,349
EliminatedValue,4,1,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,80-84 år,Personer,296
EliminatedValue,4,1,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,85-89 år,Personer,259
EliminatedValue,4,1,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Gamle Oslo,90 år +,Personer,195
EliminatedValue,4,2,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,Alder i alt,Personer,49173
EliminatedValue,4,2,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,0 år,Personer,963
EliminatedValue,4,2,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,1-2 år,Personer,1400
EliminatedValue,4,2,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,3-5 år,Personer,1447
EliminatedValue,4,2,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,6-9 år,Personer,1275
EliminatedValue,4,2,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,10-12 år,Personer,693
EliminatedValue,4,2,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,13-15 år,Personer,654
EliminatedValue,4,2,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,16-17 år,Personer,399
EliminatedValue,4,2,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,18-19 år,Personer,679
EliminatedValue,4,2,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,20-22 år,Personer,2597
EliminatedValue,4,2,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,23-24 år,Personer,2369
EliminatedValue,4,2,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,25-29 år,Personer,8824
EliminatedValue,4,2,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,30-39 år,Personer,13693
EliminatedValue,4,2,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,40-49 år,Personer,6105
EliminatedValue,4,2,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,50-66 år,Personer,5687
EliminatedValue,4,2,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,67-74 år,Personer,1125
EliminatedValue,4,2,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,75-79 år,Personer,374
EliminatedValue,4,2,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,80-84 år,Personer,331
EliminatedValue,4,2,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,85-89 år,Personer,310
EliminatedValue,4,2,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Grünerløkka,90 år +,Personer,248
EliminatedValue,4,3,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,Alder i alt,Personer,36030
EliminatedValue,4,3,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,0 år,Personer,781
EliminatedValue,4,3,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,1-2 år,Personer,1130
EliminatedValue,4,3,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,3-5 år,Personer,1059
EliminatedValue,4,3,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,6-9 år,Personer,840
EliminatedValue,4,3,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,10-12 år,Personer,426
EliminatedValue,4,3,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,13-15 år,Personer,408
EliminatedValue,4,3,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,16-17 år,Personer,258
EliminatedValue,4,3,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,18-19 år,Personer,381
EliminatedValue,4,3,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,20-22 år,Personer,1458
EliminatedValue,4,3,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,23-24 år,Personer,1513
EliminatedValue,4,3,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,25-29 år,Personer,6474
EliminatedValue,4,3,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,30-39 år,Personer,10091
EliminatedValue,4,3,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,40-49 år,Personer,4448
EliminatedValue,4,3,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,50-66 år,Personer,4459
EliminatedValue,4,3,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,67-74 år,Personer,1038
EliminatedValue,4,3,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,75-79 år,Personer,386
EliminatedValue,4,3,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,80-84 år,Personer,336
EliminatedValue,4,3,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,85-89 år,Personer,302
EliminatedValue,4,3,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Sagene,90 år +,Personer,242
EliminatedValue,4,4,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,Alder i alt,Personer,35039
EliminatedValue,4,4,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,0 år,Personer,566
EliminatedValue,4,4,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,1-2 år,Personer,862
EliminatedValue,4,4,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,3-5 år,Personer,813
EliminatedValue,4,4,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,6-9 år,Personer,713
EliminatedValue,4,4,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,10-12 år,Personer,413
EliminatedValue,4,4,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,13-15 år,Personer,392
EliminatedValue,4,4,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,16-17 år,Personer,289
EliminatedValue,4,4,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,18-19 år,Personer,430
EliminatedValue,4,4,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,20-22 år,Personer,2085
EliminatedValue,4,4,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,23-24 år,Personer,2106
EliminatedValue,4,4,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,25-29 år,Personer,6739
EliminatedValue,4,4,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,30-39 år,Personer,8911
EliminatedValue,4,4,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,40-49 år,Personer,4127
EliminatedValue,4,4,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,50-66 år,Personer,4331
EliminatedValue,4,4,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,67-74 år,Personer,1082
EliminatedValue,4,4,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,75-79 år,Personer,364
EliminatedValue,4,4,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,80-84 år,Personer,281
EliminatedValue,4,4,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,85-89 år,Personer,299
EliminatedValue,4,4,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel St.Hanshaugen,90 år +,Personer,236
EliminatedValue,4,5,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,Alder i alt,Personer,52629
EliminatedValue,4,5,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,0 år,Personer,647
EliminatedValue,4,5,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,1-2 år,Personer,1077
EliminatedValue,4,5,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,3-5 år,Personer,1076
EliminatedValue,4,5,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,6-9 år,Personer,1094
EliminatedValue,4,5,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,10-12 år,Personer,687
EliminatedValue,4,5,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,13-15 år,Personer,694
EliminatedValue,4,5,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,16-17 år,Personer,506
EliminatedValue,4,5,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,18-19 år,Personer,689
EliminatedValue,4,5,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,20-22 år,Personer,2839
EliminatedValue,4,5,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,23-24 år,Personer,2632
EliminatedValue,4,5,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,25-29 år,Personer,8401
EliminatedValue,4,5,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,30-39 år,Personer,10732
EliminatedValue,4,5,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,40-49 år,Personer,6228
EliminatedValue,4,5,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,50-66 år,Personer,9218
EliminatedValue,4,5,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,67-74 år,Personer,2937
EliminatedValue,4,5,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,75-79 år,Personer,1031
EliminatedValue,4,5,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,80-84 år,Personer,928
EliminatedValue,4,5,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,85-89 år,Personer,683
EliminatedValue,4,5,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Frogner,90 år +,Personer,530
EliminatedValue,4,6,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Ullern,Alder i alt,Personer,31192
EliminatedValue,4,6,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Ullern,0 år,Personer,469
EliminatedValue,4,6,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Ullern,1-2 år,Personer,966
EliminatedValue,4,6,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2012,Bydel Ullern,3-5 år,Personer,1261
