kommunenr,bydel,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak
0312,Grunerløkka,2014,8,2194,2174,2327,153,6972697,3178.08,11248.4,8991.94,1778
0312,Grunerløkka,2014,9,2174,2158,2290,132,6920182,3183.16,11263.2,9043.79,1776
0312,Grunerløkka,2014,10,2158,2181,2271,90,6858391,3178.12,11285.98,9087.86,1773
0312,Grunerløkka,2014,11,2181,2220,2304,84,6935495,3179.96,11234.89,9096.4,1792
0312,Grunerløkka,2014,12,2220,2240,2325,85,7066931,3183.3,11160.63,9121.1,1830
0312,Grunerløkka,2015,1,2240,2163,2340,177,7158953,3195.96,11058.49,9156.27,1856
0312,Grunerløkka,2015,2,2163,2213,2310,97,6984924,3229.28,11248.41,9208.06,1755
0312,Grunerløkka,2015,3,2213,2234,2343,109,7165431,3237.88,11109.58,9216.99,1797
0312,Grunerløkka,2015,4,2234,2242,2330,88,7257173,3248.51,11018.66,9237.68,1820
0312,Grunerløkka,2015,5,2242,2279,2344,65,7322186,3265.92,10937.28,9269.57,1836
0312,Grunerløkka,2015,6,2279,2296,2401,105,7470069,3277.78,10826.21,9297.92,1873
0312,Grunerløkka,2015,7,2296,2152,2390,238,7527101,3278.35,10726.89,9293.85,1886
0312,Grunerløkka,2015,8,2152,2181,2268,87,6860832,3188.12,10967.98,9370.03,1790
0312,Grunerløkka,2015,9,2181,2163,2300,137,6966641,3194.24,10977.86,9403.9,1821
0312,Grunerløkka,2015,10,2163,2207,2299,92,6903345,3191.56,10914.09,9457.87,1822
0312,Grunerløkka,2015,11,2207,2224,2304,80,7056736,3197.43,10977.81,9509.42,1868
0312,Grunerløkka,2015,12,2224,2238,2331,93,7140217,3210.53,10869.88,9537.45,1893
0312,Grunerløkka,2016,1,2238,2208,2353,145,7184037,3210.03,10837.99,9549.23,1905
0312,Grunerløkka,2016,2,2208,2244,2333,89,7293138,3303.05,10986.63,9548.42,1855
0312,Grunerløkka,2016,3,2244,2263,2351,88,7422883,3307.88,10905.12,9571.99,1899
0312,Grunerløkka,2016,4,2263,2292,2383,91,7535913,3330.05,10861.28,9630.96,1924
0312,Grunerløkka,2016,5,2292,2299,2369,70,7649765,3337.59,10797.85,9635.92,1949
0312,Grunerløkka,2016,6,2299,2292,2394,102,7707944,3352.74,10693.86,9687.04,1963
0312,Grunerløkka,2016,7,2292,2111,2392,281,7708620,3363.27,10653.07,9712.75,1955
0312,Grunerløkka,2016,8,2111,2111,2182,71,6982868,3307.85,10683.49,9726.99,1807
0312,Grunerløkka,2016,9,2111,2109,2238,129,6994444,3313.33,10651.79,9774.81,1815
0312,Grunerløkka,2016,10,2109,2149,2266,117,6983397,3311.24,10575.9,9767.69,1808
0312,Grunerløkka,2016,11,2149,2167,2260,93,7083809,3296.33,10659.49,9803.81,1840
0312,Grunerløkka,2016,12,2167,2175,2270,95,7148792,3298.93,10645.8,9803.84,1856
0312,Grunerløkka,2017,1,2175,1782,2297,515,7206783,3313.46,10508.13,9818.9,1863
0312,Grunerløkka,2017,2,1782,1960,2375,415,5921929,3323.19,10661.88,9882.41,1551
0312,Grunerløkka,2017,3,1960,1947,2429,482,6557698,3345.76,10721.19,9881.96,1687
0312,Grunerløkka,2017,4,1947,1995,2299,304,6472357,3324.27,10758.42,9855.55,1672
0312,Grunerløkka,2017,5,1995,1834,2313,479,6640737,3328.69,10789.66,9900.89,1704
0312,Grunerløkka,2017,6,1834,1931,2302,371,6126102,3340.3,10546.85,9944.19,1579
0312,Grunerløkka,2017,7,1931,1878,2281,403,6589470,3412.47,10984.39,9906.21,1637
0312,Grunerløkka,2017,8,1878,1901,2274,373,6461460,3440.61,10591.58,9959.34,1594
0312,Grunerløkka,2017,9,1901,1931,2257,326,6577793,3460.18,10631.56,9976.26,1607
0312,Grunerløkka,2017,10,1931,1832,2272,440,6683851,3461.34,10695.19,10001.77,1647
0312,Grunerløkka,2017,11,1832,1960,2267,307,6245346,3409.03,10808.64,10046.75,1569
0312,Grunerløkka,2017,12,1960,1958,2253,295,6658864,3397.38,11086.61,10050.61,1673
0312,Grunerløkka,2018,1,1958,1856,2294,438,6659769,3401.31,10983.95,10060.91,1679
0312,Grunerløkka,2018,2,1856,2024,2323,299,6269610,3378.02,10689.14,10117.92,1595
0312,Grunerløkka,2018,3,2024,2009,2349,340,6867962,3393.26,10989.81,10126.06,1740
0312,Grunerløkka,2018,4,2009,1910,2366,456,6814176,3391.82,10846.34,10131.06,1719
0312,Grunerløkka,2018,5,1910,1970,2334,364,6554559,3431.71,10594.23,10243.34,1652
0312,Grunerløkka,2018,6,1970,1855,2336,481,6677495,3389.59,10958.18,10228.91,1700
0312,Grunerløkka,2018,7,1855,1808,2317,509,6278139,3384.44,11143.01,10264.52,1589
0312,Grunerløkka,2018,8,1808,1905,2310,405,6267695,3466.65,10709.41,10369.55,1548
0312,Grunerløkka,2018,9,1905,1931,2266,335,6664237,3498.29,10765.03,10376.99,1634
0312,Grunerløkka,2018,10,1931,1802,2342,540,6741797,3491.35,10871.08,10377.83,1653
0312,Grunerløkka,2018,11,1802,1888,2285,397,6274107,3481.75,10886.62,10481.73,1559
0312,Grunerløkka,2018,12,1888,1802,2268,466,6501376,3443.53,11150.24,10445.28,1618
0312,Grunerløkka,2019,1,1802,1899,2284,385,6276185,3482.9,10825.9,10473.84,1548
0312,Grunerløkka,2019,2,1899,1922,2272,350,6778772,3569.65,10597.58,10512.61,1638
0312,Grunerløkka,2019,3,1922,1933,2250,317,6837416,3557.45,10887.08,10533.61,1662
0312,Grunerløkka,2019,4,1933,1799,2230,431,6872200,3555.2,10868.01,10559.93,1673
0312,Grunerløkka,2019,5,1799,1845,2225,380,6421161,3569.29,10448.9,10600.21,1558
0312,Grunerløkka,2019,6,1845,1764,2210,446,6523827,3535.95,10777.02,10610.6,1601
0312,Grunerløkka,2019,7,1764,1747,2191,444,6246910,3541.33,10961.48,10664.22,1513
0312,Grunerløkka,2019,8,1747,1840,2175,335,6649216,3806.08,10319.05,10726.92,1464
0312,Grunerløkka,2019,9,1840,1764,2183,419,7023501,3817.12,10430.12,10699.77,1536
0312,Grunerløkka,2019,10,1764,1818,2172,354,6708353,3802.92,10595.55,10818.67,1483
0312,Grunerløkka,2019,11,1818,1827,2158,331,6898630,3794.63,10730.93,10769.08,1524
0312,Grunerløkka,2019,12,1827,1716,2128,412,6940040,3798.6,10671.9,10781.18,1539
0312,Grunerløkka,2020,1,1716,1806,2135,329,6430059,3747.12,10719.71,10841.65,1449
0312,Grunerløkka,2020,2,1806,1833,2168,335,6859114,3797.96,10695.68,10861.03,1524
0312,Grunerløkka,2020,3,1833,1776,2209,433,6934514,3783.15,10914.14,10880.94,1550
0312,Grunerløkka,2020,4,1776,2005,2276,271,6735595,3792.56,10847.11,10916.58,1502
0312,Grunerløkka,2020,5,2005,2002,2341,339,8916899,4447.33,11372.96,10874.53,1425
0312,Grunerløkka,2020,6,2002,1897,2368,471,8797024,4394.12,11349.56,10899.96,1432
0312,Grunerløkka,2020,7,1897,2048,2364,316,8446457,4452.53,11723.35,10884.25,1315
0312,Grunerløkka,2020,8,2048,2016,2391,375,9167255,4476.2,11724.39,10887.42,1420
0312,Grunerløkka,2020,9,2016,2075,2389,314,8912841,4421.05,11993.24,10946.36,1405
0312,Grunerløkka,2020,10,2075,2079,2412,333,9178917,4423.57,12089.54,10953.08,1456
0312,Grunerløkka,2020,11,2079,1865,2425,560,9175616,4413.48,12176.93,10978.99,1464
0312,Grunerløkka,2020,12,1865,1943,2398,455,7111992,3813.4,11122.73,11015.88,1571
0312,Grunerløkka,2021,1,1943,2050,2504,454,7423817,3820.8,11369.5,11002.58,1639
0312,Grunerløkka,2021,2,2050,2071,2390,319,7536375,3676.28,11784.66,11025.13,1736
0312,Grunerløkka,2021,3,2071,1917,2433,516,7663859,3700.56,11767.87,11039.22,1757
0312,Grunerløkka,2021,4,1917,2056,2423,367,6984134,3643.26,11850.39,11059.56,1626
0312,Grunerløkka,2021,5,2056,1848,2391,543,7502760,3649.2,11983.11,11030.74,1745
0312,Grunerløkka,2021,6,1848,1714,2337,623,6519340,3527.78,12032.96,11139.12,1593
0312,Grunerløkka,2021,7,1714,1831,2285,454,6440708,3757.71,12296.45,11196.31,1414
0312,Grunerløkka,2021,8,1831,1684,2225,541,7012533,3829.89,12186.39,11175.94,1517
0312,Grunerløkka,2021,9,1684,1758,2111,353,6472274,3843.39,12099.31,11250.79,1408
0312,Grunerløkka,2021,10,1758,1748,2096,348,6744483,3836.45,12239.03,11202.63,1453
0312,Grunerløkka,2021,11,1748,1615,2085,470,6718223,3843.38,12187.69,11254.3,1459
0312,Grunerløkka,2021,12,1615,1853,2201,348,6191137,3833.52,12000.24,11315.01,1358
0312,Grunerløkka,2022,1,1853,1952,2332,380,7103041,3833.27,13691.04,11329.94,1551
0312,Grunerløkka,2022,2,1952,2077,2442,365,7640546,3914.21,13984.84,11404.88,1621
0312,Grunerløkka,2022,3,2077,2093,2496,403,8159575,3928.54,14066.68,11397.93,1725
0312,Grunerløkka,2022,4,2093,2107,2564,457,8100320,3870.2,14554.96,11473.44,1761
0312,Grunerløkka,2022,5,2107,2019,2481,462,8178302,3881.49,14364.71,11501.14,1783
0312,Grunerløkka,2022,6,2019,1896,2470,574,7630901,3779.54,14562.2,11553.73,1728
0312,Grunerløkka,2022,7,1896,2068,2399,331,7070142,3728.98,15479.87,11506.66,1609
0312,Grunerløkka,2022,8,2068,2007,2428,421,7990424,3863.84,14785.54,11560.94,1759
0312,Grunerløkka,2022,9,2007,2047,2458,411,7695114,3834.14,14844.13,11687.16,1735
0312,Grunerløkka,2022,10,2047,2050,2503,453,7907878,3863.15,15043.24,11702.03,1770
0312,Grunerløkka,2022,11,2050,2115,2611,496,7629989,3721.95,15660.74,11794.68,1793
0312,Grunerløkka,2022,12,2115,2147,2688,541,7894849,3732.79,15922.45,11852.04,1860
0312,Grunerløkka,2023,1,2147,2158,2703,545,7963180,3708.98,15930.38,11894.8,1886
0312,Grunerløkka,2023,2,2158,2283,2737,454,7880991,3651.99,16073.59,11970.66,1914
0312,Grunerløkka,2023,3,2283,2326,2731,405,8417962,3687.24,16257.08,11967.22,2005
0312,Grunerløkka,2023,4,2326,2310,2736,426,8538161,3670.75,16441.35,12031.16,2048
0312,Grunerløkka,2023,5,2310,2181,2719,538,8613134,3728.63,16148.37,12084.09,2042
0312,Grunerløkka,2023,6,2181,2187,2722,535,7772466,3563.72,16641.95,12146.98,1943
0312,Grunerløkka,2023,7,2187,2214,2701,487,8396001,3839.05,16767.51,12221.26,1896
0312,Grunerløkka,2023,8,2214,2301,2658,357,8075218,3647.34,17650.84,12309.63,1931
0312,Grunerløkka,2023,9,2301,2241,2648,407,8572211,3725.43,17336.51,12390.34,2017
0312,Grunerløkka,2023,10,2241,2160,2623,463,8316918,3711.25,17615.29,12466.4,1981
0312,Grunerløkka,2023,11,2160,2265,2627,362,7716328,3572.37,18079.42,12505.26,1911
0312,Grunerløkka,2023,12,2265,2278,2614,336,8381790,3700.57,17775.88,12519.61,2008
0312,Grunerløkka,2024,1,2278,2233,2678,445,8477738,3721.57,17646.62,12605.51,2026
0312,Grunerløkka,2024,2,2233,2346,2673,327,8144251,3647.22,17849.1,12739.83,1996
0312,Grunerløkka,2024,3,2346,2375,2701,326,8744700,3727.49,17496.72,12736.06,2085
0312,Grunerløkka,2024,4,2375,1757,2677,920,8850567,3726.55,17481.84,12808.2,2111
0312,Grunerløkka,2024,5,1757,1796,2650,854,6929582,3943.99,14831.89,12895.87,1557
0312,Grunerløkka,2024,6,1796,1803,2705,902,7185748,4000.97,14706.98,12900.11,1589
0312,Grunerløkka,2024,7,1803,2011,2720,709,7753822,4300.51,14802.23,13024.57,1582
0312,Grunerløkka,2024,8,2011,2029,2409,380,8322851,4138.66,16545.8,13107.91,1726
0312,Grunerløkka,2024,9,2029,1876,2478,602,8407622,4143.73,16511.71,13148.85,1748
0312,Grunerløkka,2024,10,1876,1995,2504,509,7706041,4107.7,16479.57,13386.35,1643
0312,Grunerløkka,2024,11,1995,2014,2387,373,8222600,4121.6,16575.76,13422.42,1753
0312,Grunerløkka,2024,12,2014,1897,2407,510,8388586,4165.14,16357.54,13504.07,1775
0312,Grunerløkka,2025,1,1897,2099,2438,339,7904494,4166.84,16254.0,13670.31,1676
0312,Grunerløkka,2025,2,2099,2110,2442,332,8789669,4187.55,16231.56,13629.66,1850
0312,Grunerløkka,2025,3,2110,2142,2460,318,8797215,4169.3,16285.85,13675.03,1860
0312,Grunerløkka,2025,4,2142,2121,2485,364,8981216,4192.91,16252.15,13791.83,1893
0312,Grunerløkka,2025,5,2121,2070,2476,406,8873329,4183.56,16402.62,13849.48,1882
0312,Grunerløkka,2025,6,2070,1878,2486,608,8574443,4142.24,16260.06,13747.09,1824
0312,Grunerløkka,2025,7,1878,1979,2450,471,8677712,4620.72,15751.72,13846.38,1600
0312,Grunerløkka,2025,8,1979,1965,2446,481,8872606,4483.38,16323.89,13878.55,1689
0312,Grunerløkka,2025,9,1965,1962,2342,380,8976929,4568.41,15983.5,13994.82,1691
0312,Grunerløkka,2025,10,1962,1955,2329,374,8898869,4535.61,16155.47,14042.34,1698
0312,Grunerløkka,2025,11,1955,1973,2319,346,8849116,4526.4,16330.62,14161.97,1704
0312,Grunerløkka,2025,12,1973,1987,2313,326,8914535,4518.26,16385.68,14222.4,1722
0312,Grunerløkka,2026,1,1987,2023,2363,340,9055846,4557.55,16229.38,14257.86,1732
0312,Grunerløkka,2026,2,2023,2063,2403,340,9168123,4531.94,16137.31,14236.1,1756
0312,Grunerløkka,2026,3,2063,2111,2459,348,9352112,4533.26,16099.52,14351.52,1796
0312,Grunerløkka,2026,4,2111,2106,2488,382,9509469,4504.72,16163.87,14397.54,1839
0312,Grunerløkka,2026,5,2106,2100,2576,476,9557779,4538.36,15832.7,14362.64,1840
0312,Grunerløkka,2026,6,2100,2020,2597,577,9470302,4509.67,15759.95,14363.33,1827
0312,Grunerløkka,2026,7,2020,0,0,0,9531749,4718.69,15722.05,14389.03,1701
0313,Sagene,2010,1,0,1809,1905,96,0,,,,0
0313,Sagene,2010,2,1809,1858,1927,69,5696986,3149.25,9951.2,6856.87,864
0313,Sagene,2010,3,1858,1900,1950,50,5851992,3149.62,9892.46,6882.25,906
0313,Sagene,2010,4,1900,1931,1992,61,5969272,3141.72,9900.6,6908.24,938
0313,Sagene,2010,5,1931,1954,2000,46,6100257,3159.12,9837.25,6935.39,969
0313,Sagene,2010,6,1954,1972,2020,48,6189159,3167.43,9780.07,6970.32,999
0313,Sagene,2010,7,1972,1896,2036,140,6260570,3174.73,9677.42,6986.75,1018
0313,Sagene,2010,8,1896,1921,1970,49,5906351,3115.16,10568.35,7022.74,1002
0313,Sagene,2010,9,1921,1959,2019,60,5997980,3122.32,10498.71,7042.79,1029
0313,Sagene,2010,10,1959,1953,2064,111,6125918,3127.06,10504.91,7078.36,1070
0313,Sagene,2010,11,1953,1997,2061,64,6075155,3110.68,10618.85,7108.52,1076
0313,Sagene,2010,12,1997,2018,2065,47,6210949,3110.14,10620.18,7133.92,1116
0313,Sagene,2011,1,2018,2013,2123,110,6301019,3122.41,10574.48,7168.57,1148
0313,Sagene,2011,2,2013,2061,2130,69,6292648,3126.0,10577.24,7190.88,1155
0313,Sagene,2011,3,2061,2090,2141,51,6451963,3130.5,10547.53,7203.82,1191
0313,Sagene,2011,4,2090,2123,2184,61,6568594,3142.87,10476.52,7242.89,1230
0313,Sagene,2011,5,2123,2137,2194,57,6694802,3153.46,10442.05,7273.64,1268
0313,Sagene,2011,6,2137,2135,2198,63,6759772,3163.21,10382.51,7290.7,1292
0313,Sagene,2011,7,2135,2055,2210,155,6768986,3170.49,10354.63,7338.49,1314
0313,Sagene,2011,8,2055,2047,2115,68,6564205,3194.26,10779.61,7376.29,1186
0313,Sagene,2011,9,2047,2049,2121,72,6557974,3203.7,10805.17,7418.83,1202
0313,Sagene,2011,10,2049,2039,2113,74,6580612,3211.62,10825.97,7438.56,1220
0313,Sagene,2011,11,2039,2069,2129,60,6552360,3213.52,10864.71,7470.51,1231
0313,Sagene,2011,12,2069,2087,2139,52,6689402,3233.16,10789.08,7513.8,1273
0313,Sagene,2012,1,2087,2088,2153,65,6776044,3246.79,10771.75,7562.86,1309
0313,Sagene,2012,2,2088,2113,2161,48,6758019,3236.6,10848.58,7610.67,1337
0313,Sagene,2012,3,2113,2136,2201,65,6859354,3246.26,10794.22,7647.13,1366
0313,Sagene,2012,4,2136,2169,2216,47,6995008,3274.82,10731.04,7707.12,1418
0313,Sagene,2012,5,2169,2179,2246,67,7122309,3283.68,10691.64,7752.08,1454
0313,Sagene,2012,6,2179,2203,2248,45,7182819,3296.38,10690.95,7799.73,1485
0313,Sagene,2012,7,2203,2087,2260,173,7283247,3306.06,10630.93,7824.0,1513
0313,Sagene,2012,8,2087,2099,2165,66,6705175,3212.83,11135.33,7876.77,1460
0313,Sagene,2012,9,2099,2101,2174,73,6773919,3227.21,11091.68,7923.51,1487
0313,Sagene,2012,10,2101,2102,2174,72,6764610,3219.71,11192.02,7974.74,1512
0313,Sagene,2012,11,2102,2131,2197,66,6783319,3227.08,11173.45,8011.01,1530
0313,Sagene,2012,12,2131,2144,2207,63,6889912,3233.18,11104.56,8049.73,1567
0313,Sagene,2013,1,2144,2133,2199,66,6958507,3245.57,11078.3,8104.78,1600
0313,Sagene,2013,2,2133,2069,2223,154,6936433,3251.96,11111.24,8139.92,1602
0313,Sagene,2013,3,2069,2115,2173,58,6722808,3249.3,11136.68,8196.4,1573
0313,Sagene,2013,4,2115,2139,2199,60,6899134,3262.0,11097.42,8236.94,1621
0313,Sagene,2013,5,2139,2160,2220,60,7007989,3276.29,11059.87,8264.62,1653
0313,Sagene,2013,6,2160,2173,2222,49,7107603,3290.56,10939.66,8282.83,1675
0313,Sagene,2013,7,2173,2064,2244,180,7164041,3296.84,10920.17,8311.49,1699
0313,Sagene,2013,8,2064,2040,2145,105,6528635,3163.1,11618.6,8400.28,1648
0313,Sagene,2013,9,2040,2057,2131,74,6432717,3153.29,11619.61,8431.08,1641
0313,Sagene,2013,10,2057,2064,2132,68,6473543,3147.08,11648.13,8446.01,1660
0313,Sagene,2013,11,2064,2082,2147,65,6487832,3143.33,11644.35,8463.74,1667
0313,Sagene,2013,12,2082,2101,2159,58,6571720,3156.45,11595.48,8509.29,1700
0313,Sagene,2014,1,2101,2097,2195,98,6656078,3168.05,11524.24,8547.68,1725
0313,Sagene,2014,2,2097,2124,2180,56,6789278,3237.61,11571.39,8581.05,1704
0313,Sagene,2014,3,2124,2150,2205,55,6899726,3248.46,11556.75,8635.97,1741
0313,Sagene,2014,4,2150,2161,2218,57,6994291,3253.16,11547.81,8689.18,1778
0313,Sagene,2014,5,2161,2171,2217,46,7072388,3272.74,11413.99,8704.83,1792
0313,Sagene,2014,6,2171,2165,2226,61,7113810,3276.74,11392.17,8741.64,1809
0313,Sagene,2014,7,2165,2056,2223,167,7111860,3284.92,11368.86,8788.7,1819
0313,Sagene,2014,8,2056,2028,2128,100,6511521,3167.08,11764.7,8822.83,1742
0313,Sagene,2014,9,2028,2049,2102,53,6425500,3168.39,11806.97,8858.81,1729
0313,Sagene,2014,10,2049,2068,2143,75,6461993,3153.73,11875.42,8905.65,1750
0313,Sagene,2014,11,2068,2089,2145,56,6517030,3151.37,11838.37,8943.24,1776
0313,Sagene,2014,12,2089,2105,2157,52,6581757,3150.67,11778.42,8973.25,1805
0313,Sagene,2015,1,2105,2054,2164,110,6669161,3168.25,11680.6,9005.46,1829
0313,Sagene,2015,2,2054,2080,2135,55,6541794,3184.9,11669.03,9057.0,1762
0313,Sagene,2015,3,2080,2078,2148,70,6647215,3195.78,11569.27,9069.75,1790
0313,Sagene,2015,4,2078,2087,2138,51,6653331,3201.8,11514.25,9116.08,1792
0313,Sagene,2015,5,2087,2100,2151,51,6710402,3215.33,11458.65,9157.89,1803
0313,Sagene,2015,6,2100,2106,2152,46,6776400,3226.86,11418.39,9193.41,1830
0313,Sagene,2015,7,2106,2000,2160,160,6813591,3235.32,11311.96,9203.36,1828
0313,Sagene,2015,8,2000,2011,2062,51,6238220,3119.11,11715.23,9318.48,1789
0313,Sagene,2015,9,2011,2009,2089,80,6295471,3130.52,11617.95,9337.06,1803
0313,Sagene,2015,10,2009,2044,2107,63,6250386,3111.19,11707.96,9365.96,1808
0313,Sagene,2015,11,2044,2073,2121,48,6365781,3114.37,11672.01,9372.46,1837
0313,Sagene,2015,12,2073,2079,2129,50,6461658,3117.06,11609.99,9387.44,1865
0313,Sagene,2016,1,2079,2040,2141,101,6487331,3120.41,11611.66,9422.33,1876
0313,Sagene,2016,2,2040,2057,2112,55,6455120,3164.27,11653.26,9452.53,1823
0313,Sagene,2016,3,2057,2075,2120,45,6528124,3173.61,11623.79,9480.39,1838
0313,Sagene,2016,4,2075,2097,2149,52,6610598,3185.83,11560.46,9521.33,1864
0313,Sagene,2016,5,2097,2106,2163,57,6698224,3194.19,11481.41,9553.44,1887
0313,Sagene,2016,6,2106,2133,2194,61,6757918,3208.89,11436.86,9593.74,1904
0313,Sagene,2016,7,2133,2019,2198,179,6875098,3223.21,11335.26,9613.94,1924
0313,Sagene,2016,8,2019,2055,2117,62,6273467,3107.21,11646.33,9714.15,1844
0313,Sagene,2016,9,2055,2050,2132,82,6424879,3126.46,11607.7,9749.21,1877
0313,Sagene,2016,10,2050,2046,2110,64,6401767,3122.81,11648.56,9806.99,1875
0313,Sagene,2016,11,2046,2068,2119,51,6397154,3126.66,11596.41,9819.25,1874
0313,Sagene,2016,12,2068,2070,2134,64,6489380,3138.0,11496.27,9834.11,1897
0313,Sagene,2017,1,2070,1742,2158,416,6541481,3160.14,11424.21,9889.89,1907
0313,Sagene,2017,2,1742,1881,2193,312,5628078,3230.81,10930.35,9976.71,1620
0313,Sagene,2017,3,1881,1876,2226,350,6130217,3259.02,11112.42,9990.44,1743
0313,Sagene,2017,4,1876,1904,2094,190,6126050,3265.49,11016.75,10107.69,1751
0313,Sagene,2017,5,1904,1740,2103,363,6220070,3266.84,11007.89,10112.98,1779
0313,Sagene,2017,6,1740,1805,2085,280,5650003,3247.13,10875.63,10202.04,1634
0313,Sagene,2017,7,1805,1777,2074,297,6083364,3370.28,11108.97,10172.96,1676
0313,Sagene,2017,8,1777,1828,2051,223,6019307,3387.34,10726.8,10229.07,1655
0313,Sagene,2017,9,1828,1841,2066,225,6234287,3410.44,10751.53,10283.79,1710
0313,Sagene,2017,10,1841,1741,2058,317,6243875,3391.57,10884.25,10278.78,1725
0313,Sagene,2017,11,1741,1809,2050,241,5848180,3359.09,10770.63,10332.08,1639
0313,Sagene,2017,12,1809,1852,2038,186,6153693,3401.71,10726.13,10371.68,1703
0313,Sagene,2018,1,1852,1745,2070,325,6286738,3394.57,10741.59,10385.99,1743
0313,Sagene,2018,2,1745,1865,2087,222,5844961,3349.55,10446.67,10426.28,1650
0313,Sagene,2018,3,1865,1902,2113,211,6342872,3401.0,10686.17,10460.53,1764
0313,Sagene,2018,4,1902,1800,2092,292,6460200,3396.53,10585.58,10469.68,1792
0313,Sagene,2018,5,1800,1832,2089,257,6089407,3383.0,10416.91,10524.0,1707
0313,Sagene,2018,6,1832,1755,2083,328,6193640,3380.81,10419.64,10509.71,1734
0313,Sagene,2018,7,1755,1705,2071,366,5860349,3339.23,10794.59,10534.95,1654
0313,Sagene,2018,8,1705,1779,2058,279,5837459,3423.73,10602.96,10585.84,1611
0313,Sagene,2018,9,1779,1822,2016,194,6097996,3427.77,10694.15,10583.81,1679
0313,Sagene,2018,10,1822,1718,2044,326,6221299,3414.54,10745.91,10611.91,1720
0313,Sagene,2018,11,1718,1793,2024,231,5837686,3397.95,10649.41,10644.78,1621
0313,Sagene,2018,12,1793,1702,1997,295,6108225,3406.71,10874.1,10652.61,1690
0313,Sagene,2019,1,1702,1774,2016,242,5797574,3406.33,10634.85,10754.47,1606
0313,Sagene,2019,2,1774,1797,2019,222,6063789,3418.14,10673.83,10777.12,1677
0313,Sagene,2019,3,1797,1776,1996,220,6194559,3447.17,10864.71,10790.49,1689
0313,Sagene,2019,4,1776,1671,1978,307,6142413,3458.57,10816.85,10815.8,1675
0313,Sagene,2019,5,1671,1728,1977,249,5814507,3479.66,10584.87,10908.79,1585
0313,Sagene,2019,6,1728,1710,1964,254,5964801,3451.85,10751.67,10856.59,1625
0313,Sagene,2019,7,1710,1684,1956,272,5907279,3454.55,11097.75,10880.74,1603
0313,Sagene,2019,8,1684,1729,1944,215,6133079,3641.97,10783.59,11018.0,1566
0313,Sagene,2019,9,1729,1661,1945,284,6313689,3651.64,10860.03,10982.04,1600
0313,Sagene,2019,10,1661,1716,1950,234,6121070,3685.17,10745.78,11054.43,1541
0313,Sagene,2019,11,1716,1730,1944,214,6277633,3658.29,10884.85,11020.09,1581
0313,Sagene,2019,12,1730,1629,1948,319,6332366,3660.33,10900.69,11010.71,1592
0313,Sagene,2020,1,1629,1727,1947,220,5893393,3617.8,10860.39,11070.27,1506
0313,Sagene,2020,2,1727,1763,1958,195,6251889,3620.09,10825.13,11042.01,1597
0313,Sagene,2020,3,1763,1667,1983,316,6477073,3673.89,10733.36,11085.4,1627
0313,Sagene,2020,4,1667,1847,2018,171,6090546,3653.6,10875.53,11164.9,1544
0313,Sagene,2020,5,1847,1857,2061,204,8241967,4462.35,11487.9,11180.03,1533
0313,Sagene,2020,6,1857,1805,2080,275,8124234,4374.92,11673.14,11236.26,1562
0313,Sagene,2020,7,1805,1905,2087,182,8136624,4507.82,11838.75,11223.18,1466
0313,Sagene,2020,8,1905,1864,2110,246,8639810,4535.33,11728.94,11244.24,1543
0313,Sagene,2020,9,1864,1926,2102,176,8377004,4494.1,11740.09,11240.34,1515
0313,Sagene,2020,10,1926,1966,2129,163,8690882,4512.4,11717.33,11248.29,1561
0313,Sagene,2020,11,1966,1753,2114,361,8840300,4496.59,11798.99,11259.0,1598
0313,Sagene,2020,12,1753,1823,2117,294,6573995,3750.14,10720.28,11277.45,1636
0313,Sagene,2021,1,1823,1896,2171,275,6834584,3749.09,10901.43,11265.89,1702
0313,Sagene,2021,2,1896,1913,2110,197,6780241,3576.08,11659.8,11321.96,1775
0313,Sagene,2021,3,1913,1763,2133,370,6893933,3603.73,11653.3,11285.38,1783
0313,Sagene,2021,4,1763,1871,2113,242,6312865,3580.75,11727.05,11355.7,1652
0313,Sagene,2021,5,1871,1688,2076,388,6712465,3587.63,11950.04,11364.06,1756
0313,Sagene,2021,6,1688,1579,2035,456,5677052,3363.18,11969.01,11366.2,1590
0313,Sagene,2021,7,1579,1709,1986,277,5764551,3650.76,11926.83,11361.8,1456
0313,Sagene,2021,8,1709,1595,1954,359,6295676,3683.84,12196.7,11388.07,1578
0313,Sagene,2021,9,1595,1652,1900,248,5914619,3708.23,11976.69,11445.2,1476
0313,Sagene,2021,10,1652,1666,1909,243,6064137,3670.79,12278.71,11432.73,1529
0313,Sagene,2021,11,1666,1550,1892,342,6121015,3674.08,12206.74,11454.8,1541
0313,Sagene,2021,12,1550,1763,2001,238,5681929,3665.76,12125.82,11525.63,1441
0313,Sagene,2022,1,1763,1829,2095,266,6598684,3742.87,13550.36,11554.37,1630
0313,Sagene,2022,2,1829,1907,2137,230,6861695,3751.61,14245.18,11648.67,1685
